 name:     NiO                                                    Feff 8.50L
 formula:  NiO
 sites:    Ni1,O1
 refer1:   wyckoff 1,III,88
 refer2:
 schoen:
 notes1:   salt, halite
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=28 Rmt= 1.315 Rnm= 1.375 K  shell
 Pot 1 Z=28 Rmt= 1.320 Rnm= 1.381
  9.000  2.5187E-01  1.4589E-02 -2.4190E+01  9.937E-01  1.2255E+01  9.1675E+00
  9.500  8.0797E-02  1.2128E-02 -2.4371E+01  9.821E-01  1.3176E+01  9.6552E+00
 10.000 -8.6860E-02  1.0349E-02 -2.4526E+01  9.710E-01  1.4131E+01  1.0144E+01
 11.000 -4.0904E-01  7.8619E-03 -2.4811E+01  9.553E-01  1.6134E+01  1.1127E+01
 12.000 -7.0714E-01  5.8517E-03 -2.5091E+01  9.450E-01  1.8255E+01  1.2113E+01
 13.000 -9.8368E-01  4.4442E-03 -2.5281E+01  9.391E-01  2.0487E+01  1.3101E+01
 14.000 -1.2396E+00  3.7125E-03 -2.5441E+01  9.360E-01  2.2824E+01  1.4092E+01
 15.000 -1.4773E+00  3.2404E-03 -2.5659E+01  9.342E-01  2.5262E+01  1.5084E+01
 16.000 -1.6985E+00  2.8010E-03 -2.5955E+01  9.338E-01  2.7796E+01  1.6077E+01
 17.000 -1.9048E+00  2.2092E-03 -2.6238E+01  9.340E-01  3.0423E+01  1.7072E+01
 18.000 -2.0977E+00  1.7080E-03 -2.6438E+01  9.345E-01  3.3139E+01  1.8067E+01
 19.000 -2.2784E+00  1.3902E-03 -2.6593E+01  9.354E-01  3.5942E+01  1.9062E+01
 20.000 -2.4479E+00  1.1489E-03 -2.6703E+01  9.363E-01  3.8828E+01  2.0059E+01
