# Uraninite                                                      Feff 8.50L  
# Wyckoff, R. W. G.
# Second edition. Interscience Publishers, New York, New York
# Fluorite structure
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=92 Rmt= 1.631 Rnm= 1.711 L3 shell
# Pot 1 Z=92 Rmt= 1.636 Rnm= 1.717
# Pot 2 Z= 8 Rmt= 1.044 Rnm= 1.096
# Gam_ch=8.104E+00 H-L exch
# Mu=-6.404E-01 kf=2.192E+00 Vint=-1.895E+01 Rs_int= 1.655
# PATH  Rmax= 5.500,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.909                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      8.00     2   2.3678
#           2       0.00000      7.99     24.00     3   3.7349
#           3       0.00000     66.15     12.00     2   3.8666
#           4       0.00000      8.24     24.00     3   4.3011
#           5       0.00000      7.26     48.00     3   4.3011
#           6       0.00000     36.68     24.00     2   4.5340
#           7       0.00000      6.18      8.00     3   4.7356
#           8       0.00000     13.79      8.00     4   4.7356
#           9       0.00000      5.68      8.00     4   4.7356
#          10       0.00000      4.38     24.00     4   4.7356
#          12       0.00000     12.65     48.00     3   4.8179
#          14       0.00000      6.88     96.00     3   5.3842
#          15       0.00000      4.45     96.00     3   5.3842
#          16       0.00000     15.12     96.00     3   5.3842
#          17       0.00000     12.07      6.00     2   5.4682
#    15/  17 paths used
#  xsedge+50, used to normalize mu           2.2187E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
   17333.569    167.847   6.650  1.03299E+00  1.00869E+00  2.37429E-02
   17336.112    170.390   6.700  1.03432E+00  1.00845E+00  2.52948E-02
   17338.674    172.952   6.750  1.03412E+00  1.00820E+00  2.53516E-02
   17341.256    175.533   6.800  1.03226E+00  1.00795E+00  2.37786E-02
   17343.856    178.134   6.850  1.02873E+00  1.00770E+00  2.05859E-02
   17346.475    180.753   6.900  1.02377E+00  1.00745E+00  1.59726E-02
   17349.114    183.391   6.950  1.01776E+00  1.00720E+00  1.03450E-02
   17351.771    186.049   7.000  1.01134E+00  1.00695E+00  4.29378E-03
   17354.448    188.725   7.050  1.00482E+00  1.00634E+00 -1.48987E-03
   17357.143    191.421   7.100  9.99107E-01  1.00573E+00 -6.49400E-03
   17359.858    194.136   7.150  9.94837E-01  1.00511E+00 -1.00893E-02
   17362.592    196.869   7.200  9.92448E-01  1.00450E+00 -1.18418E-02
   17365.344    199.622   7.250  9.92071E-01  1.00389E+00 -1.16184E-02
   17368.116    202.394   7.300  9.93476E-01  1.00327E+00 -9.64068E-03
   17370.907    205.184   7.350  9.96091E-01  1.00266E+00 -6.46853E-03
   17373.717    207.994   7.400  9.99093E-01  1.00204E+00 -2.91010E-03
   17376.546    210.823   7.450  1.00156E+00  1.00143E+00  1.29194E-04
   17379.394    213.671   7.500  1.00267E+00  1.00082E+00  1.82917E-03
   17382.261    216.538   7.550  1.00187E+00  1.00025E+00  1.59683E-03
   17385.147    219.424   7.600  9.99083E-01  9.99689E-01 -5.99499E-04
   17388.052    222.329   7.650  9.94559E-01  9.99125E-01 -4.51753E-03
   17390.976    225.254   7.700  9.88939E-01  9.98560E-01 -9.52816E-03
   17393.919    228.197   7.750  9.83142E-01  9.97996E-01 -1.47221E-02
   17396.881    231.159   7.800  9.78198E-01  9.97431E-01 -1.90772E-02
   17399.863    234.140   7.850  9.75055E-01  9.96867E-01 -2.16527E-02
   17402.863    237.141   7.900  9.74389E-01  9.96302E-01 -2.17709E-02
   17405.882    240.160   7.950  9.76478E-01  9.95738E-01 -1.91491E-02
   17408.921    243.199   8.000  9.81149E-01  9.95173E-01 -1.39555E-02
   17411.978    246.256   8.050  9.87901E-01  9.94715E-01 -6.78536E-03
   17415.055    249.333   8.100  9.95716E-01  9.94257E-01  1.45456E-03
   17418.151    252.428   8.150  1.00356E+00  9.93798E-01  9.73245E-03
   17421.265    255.543   8.200  1.01041E+00  9.93340E-01  1.70323E-02
   17424.399    258.677   8.250  1.01542E+00  9.92882E-01  2.25110E-02
   17427.552    261.829   8.300  1.01805E+00  9.92423E-01  2.56143E-02
   17430.724    265.001   8.350  1.01809E+00  9.91965E-01  2.61334E-02
   17433.914    268.192   8.400  1.01568E+00  9.91507E-01  2.41984E-02
   17437.124    271.402   8.450  1.01123E+00  9.91048E-01  2.02180E-02
   17440.353    274.631   8.500  1.00534E+00  9.90590E-01  1.47865E-02
   17443.601    277.879   8.550  9.98678E-01  9.90112E-01  8.59505E-03
   17446.868    281.146   8.600  9.91905E-01  9.89634E-01  2.28068E-03
   17450.154    284.432   8.650  9.85623E-01  9.89156E-01 -3.54994E-03
   17453.460    287.737   8.700  9.80334E-01  9.88678E-01 -8.39133E-03
   17456.784    291.062   8.750  9.76412E-01  9.88200E-01 -1.18645E-02
   17460.127    294.405   8.800  9.74089E-01  9.87722E-01 -1.37315E-02
   17463.489    297.767   8.850  9.73449E-01  9.87244E-01 -1.39048E-02
   17466.871    301.148   8.900  9.74419E-01  9.86766E-01 -1.24551E-02
   17470.271    304.549   8.950  9.76763E-01  9.86288E-01 -9.61612E-03
   17473.691    307.968   9.000  9.80089E-01  9.85810E-01 -5.77999E-03
   17477.129    311.407   9.050  9.83792E-01  9.85269E-01 -1.49283E-03
   17480.587    314.864   9.100  9.87322E-01  9.84728E-01  2.62479E-03
   17484.063    318.341   9.150  9.90026E-01  9.84187E-01  5.91350E-03
   17487.559    321.837   9.200  9.91332E-01  9.83646E-01  7.78944E-03
   17491.074    325.351   9.250  9.90845E-01  9.83105E-01  7.85027E-03
   17494.607    328.885   9.300  9.88442E-01  9.82564E-01  5.96625E-03
   17498.160    332.438   9.350  9.84320E-01  9.82023E-01  2.33384E-03
   17501.732    336.010   9.400  9.78997E-01  9.81482E-01 -2.52566E-03
   17505.323    339.601   9.450  9.73244E-01  9.80941E-01 -7.82950E-03
   17508.933    343.211   9.500  9.67971E-01  9.80400E-01 -1.26532E-02
   17512.562    346.840   9.550  9.63984E-01  9.79797E-01 -1.61088E-02
   17516.210    350.488   9.600  9.62110E-01  9.79195E-01 -1.74151E-02
   17519.877    354.155   9.650  9.62750E-01  9.78592E-01 -1.61591E-02
   17523.563    357.841   9.700  9.65893E-01  9.77990E-01 -1.23467E-02
   17527.269    361.546   9.750  9.71104E-01  9.77387E-01 -6.41749E-03
   17530.993    365.270   9.800  9.77589E-01  9.76784E-01  8.22422E-04
   17534.736    369.014   9.850  9.84333E-01  9.76182E-01  8.33589E-03
   17538.498    372.776   9.900  9.90269E-01  9.75579E-01  1.50326E-02
   17542.280    376.558   9.950  9.94464E-01  9.74977E-01  1.99548E-02
   17546.080    380.358  10.000  9.96268E-01  9.74374E-01  2.24342E-02
   17549.900    384.178  10.050  9.95537E-01  9.73836E-01  2.22481E-02
   17553.738    388.016  10.100  9.92233E-01  9.73297E-01  1.94224E-02
   17557.596    391.874  10.150  9.86854E-01  9.72759E-01  1.44642E-02
   17561.473    395.750  10.200  9.80167E-01  9.72221E-01  8.15896E-03
   17565.368    399.646  10.250  9.73069E-01  9.71682E-01  1.42471E-03
   17569.283    403.561  10.300  9.66433E-01  9.71144E-01 -4.84199E-03
   17573.217    407.495  10.350  9.60980E-01  9.70606E-01 -9.89866E-03
   17577.170    411.447  10.400  9.57191E-01  9.70067E-01 -1.32475E-02
   17581.142    415.419  10.450  9.55273E-01  9.69529E-01 -1.46743E-02
   17585.133    419.410  10.500  9.55167E-01  9.68991E-01 -1.42370E-02
   17589.143    423.420  10.550  9.56595E-01  9.68452E-01 -1.22177E-02
   17593.172    427.449  10.600  9.59134E-01  9.67914E-01 -9.05119E-03
   17597.220    431.498  10.650  9.62285E-01  9.67376E-01 -5.25090E-03
   17601.287    435.565  10.700  9.65538E-01  9.66837E-01 -1.34132E-03
   17605.373    439.651  10.750  9.68424E-01  9.66299E-01  2.19419E-03
   17609.478    443.756  10.800  9.70553E-01  9.65761E-01  4.95088E-03
   17613.603    447.880  10.850  9.71636E-01  9.65222E-01  6.62886E-03
   17617.746    452.024  10.900  9.71505E-01  9.64684E-01  7.05299E-03
   17621.909    456.186  10.950  9.70128E-01  9.64146E-01  6.18907E-03
   17626.090    460.368  11.000  9.67622E-01  9.63607E-01  4.15546E-03
   17630.291    464.568  11.050  9.64168E-01  9.62993E-01  1.21679E-03
   17634.510    468.788  11.100  9.60224E-01  9.62378E-01 -2.23248E-03
   17638.749    473.026  11.150  9.56299E-01  9.61764E-01 -5.66638E-03
   17643.006    477.284  11.200  9.52946E-01  9.61149E-01 -8.51176E-03
   17647.283    481.561  11.250  9.50679E-01  9.60535E-01 -1.02325E-02
   17651.579    485.856  11.300  9.49887E-01  9.59920E-01 -1.04230E-02
   17655.894    490.171  11.350  9.50750E-01  9.59305E-01 -8.89253E-03
   17660.227    494.505  11.400  9.53189E-01  9.58691E-01 -5.72190E-03
   17664.580    498.858  11.450  9.56850E-01  9.58076E-01 -1.27586E-03
   17668.952    503.230  11.500  9.61147E-01  9.57462E-01  3.83766E-03
   17673.343    507.621  11.550  9.65349E-01  9.56847E-01  8.85840E-03
   17677.753    512.031  11.600  9.68703E-01  9.56233E-01  1.30007E-02
   17682.183    516.460  11.650  9.70565E-01  9.55618E-01  1.55925E-02
   17686.631    520.908  11.700  9.70523E-01  9.55004E-01  1.61992E-02
   17691.098    525.376  11.750  9.68469E-01  9.54389E-01  1.47053E-02
   17695.584    529.862  11.800  9.64622E-01  9.53775E-01  1.13364E-02
   17700.089    534.367  11.850  9.59487E-01  9.53160E-01  6.61590E-03
   17704.614    538.891  11.900  9.53756E-01  9.52545E-01  1.26656E-03
   17709.157    543.435  11.950  9.48183E-01  9.51931E-01 -3.92426E-03
   17713.720    547.997  12.000  9.43446E-01  9.51316E-01 -8.24498E-03
   17718.301    552.579  12.050  9.39921E-01  9.50614E-01 -1.12089E-02
   17722.902    557.179  12.100  9.37947E-01  9.49911E-01 -1.25494E-02
   17727.521    561.799  12.150  9.37506E-01  9.49208E-01 -1.22832E-02
   17732.160    566.438  12.200  9.38351E-01  9.48505E-01 -1.06662E-02
   17736.818    571.095  12.250  9.40083E-01  9.47802E-01 -8.11368E-03
   17741.494    575.772  12.300  9.42250E-01  9.47099E-01 -5.10113E-03
   17746.190    580.468  12.350  9.44429E-01  9.46396E-01 -2.07059E-03
   17750.905    585.183  12.400  9.46298E-01  9.45693E-01  6.37109E-04
   17755.639    589.917  12.450  9.47658E-01  9.44990E-01  2.81193E-03
   17760.392    594.670  12.500  9.48427E-01  9.44287E-01  4.36604E-03
   17765.164    599.442  12.550  9.48603E-01  9.43585E-01  5.29745E-03
   17769.955    604.233  12.600  9.48224E-01  9.42882E-01  5.64299E-03
   17774.765    609.043  12.650  9.47325E-01  9.42179E-01  5.43941E-03
   17779.594    613.872  12.700  9.45926E-01  9.41476E-01  4.70661E-03
   17784.442    618.720  12.750  9.44040E-01  9.40773E-01  3.45819E-03
   17789.310    623.587  12.800  9.41708E-01  9.40070E-01  1.73433E-03
   17794.196    628.474  12.850  9.39030E-01  9.39367E-01 -3.57033E-04
   17799.101    633.379  12.900  9.36204E-01  9.38664E-01 -2.60909E-03
   17804.026    638.303  12.950  9.33522E-01  9.37961E-01 -4.71193E-03
   17808.969    643.247  13.000  9.31341E-01  9.37259E-01 -6.28495E-03
   17813.932    648.209  13.050  9.30005E-01  9.36531E-01 -6.93678E-03
   17818.913    653.191  13.100  9.29785E-01  9.35803E-01 -6.40178E-03
   17823.914    658.192  13.150  9.30796E-01  9.35076E-01 -4.55618E-03
   17828.934    663.211  13.200  9.32929E-01  9.34348E-01 -1.51193E-03
   17833.972    668.250  13.250  9.35836E-01  9.33620E-01  2.36267E-03
   17839.030    673.308  13.300  9.38965E-01  9.32893E-01  6.47939E-03
   17844.107    678.384  13.350  9.41644E-01  9.32165E-01  1.01223E-02
   17849.203    683.480  13.400  9.43208E-01  9.31438E-01  1.25799E-02
   17854.318    688.595  13.450  9.43136E-01  9.30710E-01  1.32909E-02
   17859.452    693.729  13.500  9.41164E-01  9.29982E-01  1.19694E-02
   17864.605    698.882  13.550  9.37359E-01  9.29255E-01  8.68188E-03
   17869.777    704.054  13.600  9.32122E-01  9.28527E-01  3.85414E-03
   17874.968    709.245  13.650  9.26127E-01  9.27799E-01 -1.79500E-03
   17880.178    714.456  13.700  9.20197E-01  9.27072E-01 -7.38216E-03
   17885.407    719.685  13.750  9.15156E-01  9.26344E-01 -1.20229E-02
   17890.655    724.933  13.800  9.11673E-01  9.25617E-01 -1.49957E-02
