# La2CuO4, Radaelli et al, PRB 49(6) 4163 (1994)                 Feff 8.50L  
# doi:10.1103/PhysRevB.49.4163
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=29 Rmt= 1.205 Rnm= 1.322 K  shell
# Pot 1 Z=57 Rmt= 1.755 Rnm= 1.830
# Pot 2 Z=29 Rmt= 1.175 Rnm= 1.252
# Pot 3 Z= 8 Rmt= 1.031 Rnm= 1.081
# Gam_ch=1.729E+00 H-L exch
# Mu=-3.009E+00 kf=2.107E+00 Vint=-1.992E+01 Rs_int= 1.722
# PATH  Rmax= 4.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.950                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      4.00     2   1.9044
#           2       0.00000    935.80      2.00     2   2.4277
#           3       0.00000    234.00      2.00     2   3.2308
#           4       0.00000    461.10      4.00     2   3.2413
#           6       0.00000      4.54      4.00     3   3.2582
#           7       0.00000    216.20      2.00     2   3.2872
#           8       0.00000    102.40      8.00     3   3.7075
#           9       0.00000    120.40      8.00     3   3.7101
#          10       0.00000     11.33      4.00     2   3.8035
#          11       0.00000     20.03      8.00     3   3.8061
#          15       0.00000     10.24      4.00     4   3.8088
#          16       0.00000     19.61      8.00     3   3.8655
#          17       0.00000     18.40      8.00     3   3.8885
#    13/  15 paths used
#  xsedge+50, used to normalize mu           2.4354E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    9730.690    738.423  13.950  8.52576E-01  8.59655E-01 -8.20979E-03
    9736.014    743.748  14.000  8.54974E-01  8.58489E-01 -4.08222E-03
    9741.358    749.091  14.050  8.57625E-01  8.57280E-01  4.00200E-04
    9746.720    754.454  14.100  8.60200E-01  8.56072E-01  4.80763E-03
    9752.102    759.835  14.150  8.62349E-01  8.54863E-01  8.73033E-03
    9757.503    765.236  14.200  8.63765E-01  8.53654E-01  1.18084E-02
    9762.922    770.656  14.250  8.64214E-01  8.52445E-01  1.37639E-02
    9768.361    776.094  14.300  8.63553E-01  8.51236E-01  1.44254E-02
    9773.819    781.552  14.350  8.61744E-01  8.50027E-01  1.37415E-02
    9779.296    787.029  14.400  8.58852E-01  8.48818E-01  1.17849E-02
    9784.792    792.525  14.450  8.55043E-01  8.47609E-01  8.74333E-03
    9790.307    798.040  14.500  8.50562E-01  8.46401E-01  4.90183E-03
    9795.841    803.574  14.550  8.45713E-01  8.45192E-01  6.15254E-04
    9801.394    809.127  14.600  8.40830E-01  8.43983E-01 -3.72447E-03
    9806.966    814.699  14.650  8.36245E-01  8.42774E-01 -7.72424E-03
    9812.557    820.290  14.700  8.32259E-01  8.41565E-01 -1.10252E-02
    9818.167    825.900  14.750  8.29117E-01  8.40356E-01 -1.33348E-02
    9823.796    831.530  14.800  8.26984E-01  8.39147E-01 -1.44521E-02
    9829.445    837.178  14.850  8.25933E-01  8.37939E-01 -1.42850E-02
    9835.112    842.845  14.900  8.25940E-01  8.36730E-01 -1.28571E-02
    9840.798    848.532  14.950  8.26886E-01  8.35521E-01 -1.03041E-02
    9846.504    854.237  15.000  8.28571E-01  8.34312E-01 -6.86066E-03
    9852.228    859.962  15.050  8.30640E-01  8.32992E-01 -2.81516E-03
    9857.972    865.705  15.100  8.32887E-01  8.31672E-01  1.45664E-03
    9863.735    871.468  15.150  8.34994E-01  8.30352E-01  5.57452E-03
    9869.516    877.250  15.200  8.36660E-01  8.29031E-01  9.17552E-03
    9875.317    883.050  15.250  8.37627E-01  8.27711E-01  1.19461E-02
    9881.137    888.870  15.300  8.37702E-01  8.26391E-01  1.36495E-02
    9886.975    894.709  15.350  8.36774E-01  8.25071E-01  1.41460E-02
    9892.833    900.567  15.400  8.34822E-01  8.23751E-01  1.34041E-02
    9898.710    906.444  15.450  8.31916E-01  8.22431E-01  1.15023E-02
    9904.606    912.339  15.500  8.28208E-01  8.21111E-01  8.62049E-03
    9910.521    918.254  15.550  8.23919E-01  8.19791E-01  5.02313E-03
    9916.455    924.189  15.600  8.19319E-01  8.18470E-01  1.03434E-03
    9922.408    930.142  15.650  8.14700E-01  8.17150E-01 -2.99153E-03
    9928.380    936.114  15.700  8.10349E-01  8.15830E-01 -6.70179E-03
    9934.372    942.105  15.750  8.06527E-01  8.14510E-01 -9.77667E-03
    9940.382    948.115  15.800  8.03443E-01  8.13190E-01 -1.19571E-02
    9946.411    954.145  15.850  8.01236E-01  8.11870E-01 -1.30670E-02
    9952.460    960.193  15.900  7.99966E-01  8.10550E-01 -1.30268E-02
    9958.527    966.260  15.950  7.99610E-01  8.09230E-01 -1.18596E-02
    9964.613    972.347  16.000  8.00066E-01  8.07909E-01 -9.68686E-03
    9970.719    978.452  16.050  8.01199E-01  8.06628E-01 -6.71486E-03
    9976.843    984.577  16.100  8.02764E-01  8.05346E-01 -3.19934E-03
    9982.987    990.720  16.150  8.04502E-01  8.04065E-01  5.42585E-04
    9989.150    996.883  16.200  8.06145E-01  8.02783E-01  4.17914E-03
    9995.331   1003.065  16.250  8.07440E-01  8.01502E-01  7.39361E-03
   10001.532   1009.265  16.300  8.08169E-01  8.00220E-01  9.91219E-03
   10007.752   1015.485  16.350  8.08167E-01  7.98939E-01  1.15275E-02
   10013.991   1021.724  16.400  8.07341E-01  7.97657E-01  1.21159E-02
   10020.249   1027.982  16.450  8.05669E-01  7.96375E-01  1.16467E-02
   10026.526   1034.259  16.500  8.03206E-01  7.95094E-01  1.01828E-02
   10032.822   1040.555  16.550  8.00075E-01  7.93812E-01  7.87398E-03
   10039.137   1046.870  16.600  7.96454E-01  7.92531E-01  4.94083E-03
   10045.471   1053.204  16.650  7.92561E-01  7.91249E-01  1.65423E-03
   10051.824   1059.557  16.700  7.88630E-01  7.89968E-01 -1.69011E-03
   10058.196   1065.929  16.750  7.84894E-01  7.88686E-01 -4.79849E-03
   10064.587   1072.321  16.800  7.81563E-01  7.87405E-01 -7.40536E-03
   10070.998   1078.731  16.850  7.78801E-01  7.86123E-01 -9.29636E-03
   10077.427   1085.160  16.900  7.76722E-01  7.84841E-01 -1.03262E-02
   10083.875   1091.609  16.950  7.75373E-01  7.83560E-01 -1.04300E-02
   10090.343   1098.076  17.000  7.74734E-01  7.82278E-01 -9.62688E-03
   10096.829   1104.563  17.050  7.74690E-01  7.80960E-01 -8.01519E-03
   10103.335   1111.068  17.100  7.75149E-01  7.79643E-01 -5.75436E-03
   10109.860   1117.593  17.150  7.75934E-01  7.78325E-01 -3.06700E-03
   10116.403   1124.137  17.200  7.76845E-01  7.77007E-01 -2.08289E-04
   10122.966   1130.699  17.250  7.77677E-01  7.75689E-01  2.55812E-03
   10129.548   1137.281  17.300  7.78237E-01  7.74371E-01  4.98438E-03
   10136.148   1143.882  17.350  7.78365E-01  7.73053E-01  6.86076E-03
   10142.768   1150.502  17.400  7.77945E-01  7.71735E-01  8.03399E-03
   10149.407   1157.140  17.450  7.76914E-01  7.70418E-01  8.41990E-03
   10156.065   1163.798  17.500  7.75269E-01  7.69100E-01  8.00946E-03
   10162.742   1170.475  17.550  7.73063E-01  7.67782E-01  6.86769E-03
   10169.438   1177.171  17.600  7.70398E-01  7.66464E-01  5.12582E-03
   10176.153   1183.887  17.650  7.67420E-01  7.65146E-01  2.96736E-03
   10182.887   1190.621  17.700  7.64295E-01  7.63828E-01  6.09738E-04
   10189.641   1197.374  17.750  7.61199E-01  7.62510E-01 -1.71688E-03
   10196.413   1204.146  17.800  7.58303E-01  7.61192E-01 -3.79142E-03
   10203.204   1210.937  17.850  7.55749E-01  7.59875E-01 -5.42248E-03
   10210.014   1217.748  17.900  7.53646E-01  7.58557E-01 -6.46559E-03
   10216.844   1224.577  17.950  7.52056E-01  7.57239E-01 -6.83578E-03
   10223.692   1231.426  18.000  7.50990E-01  7.55921E-01 -6.51427E-03
   10230.560   1238.293  18.050  7.50359E-01  7.54557E-01 -5.55715E-03
   10237.446   1245.180  18.100  7.50136E-01  7.53193E-01 -4.05395E-03
   10244.352   1252.085  18.150  7.50202E-01  7.51829E-01 -2.16134E-03
   10251.277   1259.010  18.200  7.50411E-01  7.50465E-01 -7.10326E-05
   10258.220   1265.954  18.250  7.50607E-01  7.49101E-01  2.00898E-03
   10265.183   1272.916  18.300  7.50637E-01  7.47737E-01  3.87454E-03
   10272.165   1279.898  18.350  7.50366E-01  7.46373E-01  5.34472E-03
   10279.166   1286.899  18.400  7.49691E-01  7.45009E-01  6.27876E-03
   10286.186   1293.919  18.450  7.48549E-01  7.43645E-01  6.58894E-03
   10293.225   1300.958  18.500  7.46923E-01  7.42281E-01  6.24832E-03
   10300.283   1308.016  18.550  7.44841E-01  7.40917E-01  5.29256E-03
   10307.360   1315.093  18.600  7.42377E-01  7.39553E-01  3.81593E-03
   10314.456   1322.189  18.650  7.39638E-01  7.38189E-01  1.96167E-03
   10321.571   1329.304  18.700  7.36757E-01  7.36824E-01 -9.19333E-05
   10328.705   1336.438  18.750  7.33879E-01  7.35460E-01 -2.14880E-03
   10335.858   1343.592  18.800  7.31148E-01  7.34096E-01 -4.01365E-03
   10343.031   1350.764  18.850  7.28692E-01  7.32732E-01 -5.51037E-03
   10350.222   1357.955  18.900  7.26613E-01  7.31368E-01 -6.49836E-03
   10357.432   1365.166  18.950  7.24975E-01  7.30004E-01 -6.88544E-03
   10364.662   1372.395  19.000  7.23803E-01  7.28640E-01 -6.63602E-03
   10371.910   1379.644  19.050  7.23108E-01  7.27314E-01 -5.78118E-03
   10379.178   1386.911  19.100  7.22802E-01  7.25989E-01 -4.38823E-03
   10386.464   1394.198  19.150  7.22789E-01  7.24663E-01 -2.58541E-03
   10393.770   1401.503  19.200  7.22947E-01  7.23337E-01 -5.38592E-04
   10401.095   1408.828  19.250  7.23141E-01  7.22011E-01  1.56428E-03
   10408.438   1416.172  19.300  7.23231E-01  7.20686E-01  3.53063E-03
   10415.801   1423.535  19.350  7.23088E-01  7.19360E-01  5.18105E-03
   10423.183   1430.916  19.400  7.22605E-01  7.18034E-01  6.36565E-03
   10430.584   1438.317  19.450  7.21710E-01  7.16708E-01  6.97765E-03
   10438.004   1445.737  19.500  7.20364E-01  7.15382E-01  6.96283E-03
   10445.443   1453.176  19.550  7.18572E-01  7.14057E-01  6.32413E-03
   10452.901   1460.634  19.600  7.16381E-01  7.12731E-01  5.12102E-03
   10460.378   1468.111  19.650  7.13869E-01  7.11405E-01  3.46368E-03
   10467.874   1475.608  19.700  7.11146E-01  7.10079E-01  1.50259E-03
   10475.389   1483.123  19.750  7.08339E-01  7.08753E-01 -5.85341E-04
   10482.924   1490.657  19.800  7.05580E-01  7.07428E-01 -2.61300E-03
   10490.477   1498.210  19.850  7.02996E-01  7.06102E-01 -4.40002E-03
   10498.049   1505.783  19.900  7.00697E-01  7.04776E-01 -5.78901E-03
   10505.641   1513.374  19.950  6.98767E-01  7.03450E-01 -6.65940E-03
   10513.251   1520.984  20.000  6.97255E-01  7.02125E-01 -6.93800E-03
