# ferrocene-based macrocycle                                     Feff 8.50L  
# Dinnebier et al,  Organometallics 2001, 20, 5642-5647
# doi:10.1021/om0105066
# POT  SCF  30  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=26 Rmt= 1.259 Rnm= 1.308 K  shell
# Pot 1 Z=26 Rmt= 1.298 Rnm= 1.358
# Pot 2 Z= 6 Rmt= 0.856 Rnm= 1.054
# Pot 3 Z= 5 Rmt= 0.932 Rnm= 1.069
# Pot 4 Z= 7 Rmt= 0.778 Rnm= 0.961
# Pot 5 Z= 8 Rmt= 0.780 Rnm= 0.992
# Pot 6 Z= 1 Rmt= 0.751 Rnm= 0.908
# Gam_ch=1.309E+00 H-L exch
# Mu=-8.153E+00 kf=2.415E+00 Vint=-1.737E+01 Rs_int= 1.502
# PATH  Rmax= 3.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.941                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      1.00     2   2.0264
#           2       0.00000     98.80      1.00     2   2.0369
#           3       0.00000     96.85      1.00     2   2.0542
#           4       0.00000     96.75      1.00     2   2.0550
#           5       0.00000     94.97      1.00     2   2.0714
#           6       0.00000     93.95      1.00     2   2.0808
#           7       0.00000     93.60      1.00     2   2.0842
#           8       0.00000     93.52      1.00     2   2.0849
#           9       0.00000     93.27      1.00     2   2.0873
#          10       0.00000     92.00      1.00     2   2.0995
#          11       0.00000     65.67      2.00     3   2.7457
#          12       0.00000     64.71      2.00     3   2.7586
#          13       0.00000     62.64      2.00     3   2.7757
#          14       0.00000     62.70      2.00     3   2.7795
#          15       0.00000     10.14      1.00     2   2.7842
#          16       0.00000     62.40      2.00     3   2.7852
#          17       0.00000     61.73      2.00     3   2.7898
#          18       0.00000     10.05      1.00     2   2.7946
#          19       0.00000     10.03      1.00     2   2.7966
#          20       0.00000     61.05      2.00     3   2.7976
#          21       0.00000     60.79      2.00     3   2.8026
#          22       0.00000     60.78      2.00     3   2.8060
#          23       0.00000     60.98      2.00     3   2.8060
#          24       0.00000      9.93      1.00     2   2.8080
#          25       0.00000      9.82      1.00     2   2.8217
#          26       0.00000      9.74      1.00     2   2.8308
#          27       0.00000      9.71      1.00     2   2.8345
#          28       0.00000      9.55      1.00     2   2.8537
#          29       0.00000     23.17      2.00     3   2.9476
#          30       0.00000     22.97      2.00     3   2.9597
#          31       0.00000     22.08      2.00     3   2.9660
#          32       0.00000     22.39      2.00     3   2.9743
#          33       0.00000     22.34      2.00     3   2.9940
#          34       0.00000     21.53      2.00     3   2.9938
#    34/  34 paths used
#  xsedge+50, used to normalize mu           3.0659E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    7384.822    260.679   8.400  9.96395E-01  9.85631E-01  1.08658E-02
    7388.032    263.889   8.450  9.94422E-01  9.84990E-01  9.52728E-03
    7391.261    267.118   8.500  9.92288E-01  9.84349E-01  8.02518E-03
    7394.509    270.366   8.550  9.89158E-01  9.82798E-01  6.44253E-03
    7397.776    273.633   8.600  9.85894E-01  9.81246E-01  4.71802E-03
    7401.062    276.919   8.650  9.82538E-01  9.79695E-01  2.89219E-03
    7404.367    280.225   8.700  9.79133E-01  9.78144E-01  1.00783E-03
    7407.691    283.549   8.750  9.75721E-01  9.76593E-01 -8.90408E-04
    7411.035    286.892   8.800  9.72349E-01  9.75041E-01 -2.75657E-03
    7414.397    290.254   8.850  9.69062E-01  9.73490E-01 -4.54407E-03
    7417.778    293.636   8.900  9.65903E-01  9.71939E-01 -6.20657E-03
    7421.179    297.036   8.950  9.62916E-01  9.70388E-01 -7.69908E-03
    7424.598    300.456   9.000  9.60142E-01  9.68836E-01 -8.97922E-03
    7428.037    303.894   9.050  9.57285E-01  9.67010E-01 -1.00623E-02
    7431.494    307.352   9.100  9.54710E-01  9.65184E-01 -1.08579E-02
    7434.971    310.828   9.150  9.52445E-01  9.63358E-01 -1.13350E-02
    7438.467    314.324   9.200  9.50508E-01  9.61532E-01 -1.14715E-02
    7441.981    317.839   9.250  9.48911E-01  9.59706E-01 -1.12546E-02
    7445.515    321.372   9.300  9.47653E-01  9.57880E-01 -1.06832E-02
    7449.068    324.925   9.350  9.46721E-01  9.56054E-01 -9.76746E-03
    7452.640    328.497   9.400  9.46093E-01  9.54228E-01 -8.53011E-03
    7456.231    332.088   9.450  9.45734E-01  9.52402E-01 -7.00563E-03
    7459.841    335.698   9.500  9.45598E-01  9.50575E-01 -5.23983E-03
    7463.470    339.327   9.550  9.46036E-01  9.49174E-01 -3.30824E-03
    7467.118    342.975   9.600  9.46574E-01  9.47773E-01 -1.26496E-03
    7470.785    346.642   9.650  9.47151E-01  9.46371E-01  8.23631E-04
    7474.471    350.328   9.700  9.47699E-01  9.44970E-01  2.88800E-03
    7478.176    354.033   9.750  9.48152E-01  9.43569E-01  4.85800E-03
    7481.900    357.758   9.800  9.48448E-01  9.42167E-01  6.66552E-03
    7485.644    361.501   9.850  9.48526E-01  9.40766E-01  8.24716E-03
    7489.406    365.263   9.900  9.48335E-01  9.39365E-01  9.54681E-03
    7493.188    369.045   9.950  9.47833E-01  9.37963E-01  1.05180E-02
    7496.988    372.845  10.000  9.46988E-01  9.36562E-01  1.11260E-02
    7500.808    376.665  10.050  9.46308E-01  9.35723E-01  1.13037E-02
    7504.646    380.503  10.100  9.45281E-01  9.34885E-01  1.11096E-02
    7508.504    384.361  10.150  9.43915E-01  9.34046E-01  1.05534E-02
    7512.380    388.238  10.200  9.42233E-01  9.33208E-01  9.65781E-03
    7516.276    392.133  10.250  9.40267E-01  9.32369E-01  8.45763E-03
    7520.191    396.048  10.300  9.38061E-01  9.31531E-01  6.99847E-03
    7524.125    399.982  10.350  9.35667E-01  9.30692E-01  5.33509E-03
    7528.077    403.935  10.400  9.33142E-01  9.29854E-01  3.52927E-03
    7532.049    407.907  10.450  9.30549E-01  9.29015E-01  1.64740E-03
    7536.040    411.898  10.500  9.27951E-01  9.28176E-01 -2.42149E-04
    7540.050    415.908  10.550  9.25411E-01  9.27338E-01 -2.07175E-03
    7544.079    419.937  10.600  9.22989E-01  9.26499E-01 -3.77716E-03
    7548.128    423.985  10.650  9.20739E-01  9.25661E-01 -5.30007E-03
    7552.195    428.052  10.700  9.18706E-01  9.24822E-01 -6.59034E-03
    7556.281    432.138  10.750  9.16929E-01  9.23984E-01 -7.60788E-03
    7560.386    436.243  10.800  9.15431E-01  9.23145E-01 -8.32407E-03
    7564.510    440.368  10.850  9.14229E-01  9.22307E-01 -8.72273E-03
    7568.654    444.511  10.900  9.13324E-01  9.21468E-01 -8.80040E-03
    7572.816    448.673  10.950  9.12708E-01  9.20630E-01 -8.56625E-03
    7576.998    452.855  11.000  9.12360E-01  9.19791E-01 -8.04127E-03
    7581.198    457.055  11.050  9.11676E-01  9.18406E-01 -7.29448E-03
    7585.418    461.275  11.100  9.11194E-01  9.17021E-01 -6.32543E-03
    7589.656    465.514  11.150  9.10872E-01  9.15636E-01 -5.17887E-03
    7593.914    469.771  11.200  9.10665E-01  9.14250E-01 -3.90437E-03
    7598.191    474.048  11.250  9.10524E-01  9.12865E-01 -2.55407E-03
    7602.486    478.344  11.300  9.10400E-01  9.11480E-01 -1.18045E-03
    7606.801    482.659  11.350  9.10247E-01  9.10095E-01  1.65858E-04
    7611.135    486.992  11.400  9.10022E-01  9.08710E-01  1.43802E-03
    7615.488    491.345  11.450  9.09689E-01  9.07325E-01  2.59470E-03
    7619.860    495.717  11.500  9.09215E-01  9.05940E-01  3.60136E-03
    7624.251    500.108  11.550  9.08579E-01  9.04554E-01  4.43132E-03
    7628.661    504.518  11.600  9.07763E-01  9.03169E-01  5.06620E-03
    7633.090    508.947  11.650  9.06760E-01  9.01784E-01  5.49618E-03
    7637.538    513.396  11.700  9.05568E-01  9.00399E-01  5.71972E-03
    7642.006    517.863  11.750  9.04196E-01  8.99014E-01  5.74301E-03
    7646.492    522.349  11.800  9.02655E-01  8.97629E-01  5.57913E-03
    7650.997    526.854  11.850  9.00963E-01  8.96243E-01  5.24694E-03
    7655.521    531.379  11.900  8.99142E-01  8.94858E-01  4.76985E-03
    7660.065    535.922  11.950  8.97216E-01  8.93473E-01  4.17455E-03
    7664.627    540.485  12.000  8.95212E-01  8.92088E-01  3.48962E-03
    7669.209    545.066  12.050  8.92961E-01  8.90514E-01  2.73828E-03
    7673.809    549.667  12.100  8.90662E-01  8.88940E-01  1.93026E-03
    7678.429    554.286  12.150  8.88343E-01  8.87367E-01  1.09607E-03
    7683.068    558.925  12.200  8.86028E-01  8.85793E-01  2.64149E-04
    7687.725    563.583  12.250  8.83740E-01  8.84219E-01 -5.40079E-04
    7692.402    568.259  12.300  8.81499E-01  8.82646E-01 -1.29465E-03
    7697.098    572.955  12.350  8.79321E-01  8.81072E-01 -1.98125E-03
    7701.813    577.670  12.400  8.77217E-01  8.79498E-01 -2.58517E-03
    7706.547    582.404  12.450  8.75199E-01  8.77925E-01 -3.09493E-03
    7711.300    587.157  12.500  8.73272E-01  8.76351E-01 -3.50196E-03
    7716.072    591.929  12.550  8.71442E-01  8.74777E-01 -3.80010E-03
    7720.863    596.720  12.600  8.69713E-01  8.73204E-01 -3.98520E-03
    7725.673    601.530  12.650  8.68084E-01  8.71630E-01 -4.05488E-03
    7730.502    606.359  12.700  8.66558E-01  8.70056E-01 -4.00836E-03
    7735.350    611.207  12.750  8.65131E-01  8.68483E-01 -3.84653E-03
    7740.217    616.075  12.800  8.63802E-01  8.66909E-01 -3.57217E-03
    7745.104    620.961  12.850  8.62566E-01  8.65335E-01 -3.19028E-03
    7750.009    625.866  12.900  8.61415E-01  8.63761E-01 -2.70851E-03
    7754.933    630.791  12.950  8.60339E-01  8.62188E-01 -2.13752E-03
    7759.877    635.734  13.000  8.59327E-01  8.60614E-01 -1.49134E-03
    7764.839    640.697  13.050  8.58707E-01  8.59384E-01 -7.85066E-04
    7769.821    645.678  13.100  8.58103E-01  8.58154E-01 -5.92939E-05
    7774.822    650.679  13.150  8.57493E-01  8.56924E-01  6.61645E-04
    7779.841    655.698  13.200  8.56857E-01  8.55694E-01  1.35405E-03
    7784.880    660.737  13.250  8.56175E-01  8.54464E-01  1.99567E-03
    7789.938    665.795  13.300  8.55431E-01  8.53234E-01  2.56647E-03
    7795.014    670.872  13.350  8.54611E-01  8.52004E-01  3.04910E-03
    7800.110    675.968  13.400  8.53702E-01  8.50775E-01  3.42932E-03
    7805.225    681.082  13.450  8.52695E-01  8.49545E-01  3.69626E-03
    7810.359    686.216  13.500  8.51585E-01  8.48315E-01  3.84249E-03
    7815.512    691.369  13.550  8.50369E-01  8.47085E-01  3.86407E-03
    7820.684    696.541  13.600  8.49047E-01  8.45855E-01  3.76055E-03
    7825.875    701.733  13.650  8.47621E-01  8.44625E-01  3.53493E-03
    7831.086    706.943  13.700  8.46098E-01  8.43395E-01  3.19361E-03
    7836.315    712.172  13.750  8.44486E-01  8.42165E-01  2.74639E-03
    7841.563    717.420  13.800  8.42797E-01  8.40935E-01  2.20639E-03
    7846.830    722.688  13.850  8.41045E-01  8.39705E-01  1.58996E-03
    7852.117    727.974  13.900  8.39246E-01  8.38475E-01  9.16475E-04
    7857.422    733.279  13.950  8.37420E-01  8.37245E-01  2.08034E-04
    7862.746    738.604  14.000  8.35586E-01  8.36015E-01 -5.11071E-04
    7868.090    743.947  14.050  8.33449E-01  8.34420E-01 -1.16002E-03
    7873.453    749.310  14.100  8.31347E-01  8.32825E-01 -1.76755E-03
    7878.834    754.691  14.150  8.29299E-01  8.31229E-01 -2.31396E-03
    7884.235    760.092  14.200  8.27318E-01  8.29634E-01 -2.78174E-03
    7889.654    765.512  14.250  8.25417E-01  8.28039E-01 -3.15627E-03
    7895.093    770.950  14.300  8.23603E-01  8.26444E-01 -3.42632E-03
    7900.551    776.408  14.350  8.21882E-01  8.24848E-01 -3.58451E-03
    7906.028    781.885  14.400  8.20257E-01  8.23253E-01 -3.62751E-03
    7911.524    787.381  14.450  8.18727E-01  8.21658E-01 -3.55611E-03
    7917.039    792.896  14.500  8.17286E-01  8.20062E-01 -3.37511E-03
    7922.573    798.430  14.550  8.15928E-01  8.18467E-01 -3.09302E-03
    7928.126    803.983  14.600  8.14642E-01  8.16872E-01 -2.72163E-03
    7933.698    809.555  14.650  8.13416E-01  8.15277E-01 -2.27549E-03
    7939.289    815.146  14.700  8.12236E-01  8.13681E-01 -1.77120E-03
    7944.899    820.756  14.750  8.11087E-01  8.12086E-01 -1.22676E-03
    7950.529    826.386  14.800  8.09954E-01  8.10491E-01 -6.60807E-04
    7956.177    832.034  14.850  8.08821E-01  8.08895E-01 -9.19360E-05
    7961.844    837.701  14.900  8.07674E-01  8.07300E-01  4.61998E-04
    7967.531    843.388  14.950  8.06500E-01  8.05705E-01  9.84455E-04
    7973.236    849.093  15.000  8.05287E-01  8.04109E-01  1.46071E-03
    7978.961    854.818  15.050  8.04081E-01  8.02567E-01  1.88229E-03
    7984.704    860.561  15.100  8.02823E-01  8.01025E-01  2.23984E-03
    7990.467    866.324  15.150  8.01506E-01  7.99482E-01  2.52546E-03
    7996.248    872.106  15.200  8.00126E-01  7.97940E-01  2.73379E-03
    8002.049    877.906  15.250  7.98682E-01  7.96398E-01  2.86208E-03
    8007.869    883.726  15.300  7.97173E-01  7.94855E-01  2.90994E-03
    8013.708    889.565  15.350  7.95602E-01  7.93313E-01  2.87920E-03
    8019.565    895.423  15.400  7.93971E-01  7.91770E-01  2.77359E-03
    8025.442    901.300  15.450  7.92286E-01  7.90228E-01  2.59849E-03
    8031.338    907.196  15.500  7.90551E-01  7.88686E-01  2.36060E-03
    8037.253    913.111  15.550  7.88774E-01  7.87143E-01  2.06767E-03
    8043.187    919.045  15.600  7.86961E-01  7.85601E-01  1.72823E-03
    8049.140    924.998  15.650  7.85120E-01  7.84058E-01  1.35136E-03
    8055.113    930.970  15.700  7.83258E-01  7.82516E-01  9.46535E-04
    8061.104    936.961  15.750  7.81383E-01  7.80974E-01  5.23440E-04
    8067.114    942.971  15.800  7.79503E-01  7.79431E-01  9.18682E-05
    8073.143    949.001  15.850  7.77625E-01  7.77889E-01 -3.38381E-04
    8079.192    955.049  15.900  7.75757E-01  7.76347E-01 -7.57592E-04
    8085.259    961.116  15.950  7.73907E-01  7.74804E-01 -1.15623E-03
    8091.346    967.203  16.000  7.72080E-01  7.73262E-01 -1.52504E-03
    8097.451    973.308  16.050  7.70360E-01  7.71805E-01 -1.86948E-03
    8103.576    979.433  16.100  7.68682E-01  7.70349E-01 -2.16036E-03
    8109.719    985.576  16.150  7.67052E-01  7.68893E-01 -2.38966E-03
    8115.882    991.739  16.200  7.65476E-01  7.67437E-01 -2.55084E-03
    8122.064    997.921  16.250  7.63956E-01  7.65980E-01 -2.63897E-03
    8128.264   1004.122  16.300  7.62494E-01  7.64524E-01 -2.65094E-03
    8134.484   1010.341  16.350  7.61092E-01  7.63068E-01 -2.58563E-03
    8140.723   1016.580  16.400  7.59747E-01  7.61611E-01 -2.44407E-03
    8146.981   1022.838  16.450  7.58458E-01  7.60155E-01 -2.22946E-03
    8153.258   1029.115  16.500  7.57219E-01  7.58699E-01 -1.94728E-03
    8159.554   1035.411  16.550  7.56025E-01  7.57242E-01 -1.60516E-03
    8165.869   1041.726  16.600  7.54868E-01  7.55786E-01 -1.21281E-03
    8172.203   1048.060  16.650  7.53739E-01  7.54330E-01 -7.81772E-04
    8178.556   1054.413  16.700  7.52628E-01  7.52873E-01 -3.25134E-04
    8184.928   1060.785  16.750  7.51525E-01  7.51417E-01  1.42887E-04
    8191.320   1067.177  16.800  7.50417E-01  7.49961E-01  6.07381E-04
    8197.730   1073.587  16.850  7.49294E-01  7.48505E-01  1.05327E-03
    8204.159   1080.016  16.900  7.48145E-01  7.47048E-01  1.46587E-03
    8210.608   1086.465  16.950  7.46959E-01  7.45592E-01  1.83142E-03
    8217.075   1092.932  17.000  7.45728E-01  7.44136E-01  2.13767E-03
    8223.561   1099.419  17.050  7.44286E-01  7.42520E-01  2.37649E-03
    8230.067   1105.924  17.100  7.42784E-01  7.40904E-01  2.53510E-03
    8236.592   1112.449  17.150  7.41219E-01  7.39288E-01  2.60863E-03
    8243.135   1118.993  17.200  7.39589E-01  7.37673E-01  2.59533E-03
    8249.698   1125.555  17.250  7.37896E-01  7.36057E-01  2.49660E-03
    8256.280   1132.137  17.300  7.36144E-01  7.34441E-01  2.31692E-03
    8262.881   1138.738  17.350  7.34339E-01  7.32825E-01  2.06360E-03
    8269.500   1145.358  17.400  7.32488E-01  7.31210E-01  1.74648E-03
    8276.139   1151.997  17.450  7.30599E-01  7.29594E-01  1.37747E-03
    8282.797   1158.654  17.500  7.28685E-01  7.27978E-01  9.70032E-04
    8289.474   1165.331  17.550  7.26754E-01  7.26362E-01  5.38625E-04
    8296.170   1172.028  17.600  7.24818E-01  7.24747E-01  9.81201E-05
    8302.885   1178.743  17.650  7.22887E-01  7.23131E-01 -3.36780E-04
    8309.620   1185.477  17.700  7.20972E-01  7.21515E-01 -7.52080E-04
    8316.373   1192.230  17.750  7.19082E-01  7.19899E-01 -1.13498E-03
    8323.145   1199.002  17.800  7.17225E-01  7.18284E-01 -1.47427E-03
    8329.936   1205.793  17.850  7.15406E-01  7.16668E-01 -1.76066E-03
    8336.747   1212.604  17.900  7.13631E-01  7.15052E-01 -1.98697E-03
    8343.576   1219.433  17.950  7.11904E-01  7.13437E-01 -2.14828E-03
    8350.424   1226.282  18.000  7.10225E-01  7.11821E-01 -2.24189E-03
    8357.292   1233.149  18.050  7.08692E-01  7.10305E-01 -2.27120E-03
    8364.178   1240.036  18.100  7.07210E-01  7.08790E-01 -2.22922E-03
    8371.084   1246.941  18.150  7.05776E-01  7.07275E-01 -2.11922E-03
    8378.009   1253.866  18.200  7.04386E-01  7.05759E-01 -1.94639E-03
    8384.952   1260.810  18.250  7.03035E-01  7.04244E-01 -1.71748E-03
    8391.915   1267.772  18.300  7.01716E-01  7.02728E-01 -1.44052E-03
    8398.897   1274.754  18.350  7.00425E-01  7.01213E-01 -1.12452E-03
    8405.898   1281.755  18.400  6.99153E-01  6.99698E-01 -7.79183E-04
    8412.918   1288.775  18.450  6.97893E-01  6.98182E-01 -4.14609E-04
    8419.957   1295.814  18.500  6.96638E-01  6.96667E-01 -4.10845E-05
    8427.015   1302.872  18.550  6.95381E-01  6.95151E-01  3.31148E-04
    8434.092   1309.949  18.600  6.94116E-01  6.93636E-01  6.92069E-04
    8441.188   1317.045  18.650  6.92835E-01  6.92121E-01  1.03205E-03
    8448.303   1324.160  18.700  6.91531E-01  6.90605E-01  1.34198E-03
    8455.437   1331.294  18.750  6.90201E-01  6.89090E-01  1.61345E-03
    8462.590   1338.448  18.800  6.88838E-01  6.87574E-01  1.83886E-03
    8469.763   1345.620  18.850  6.87438E-01  6.86059E-01  2.01156E-03
    8476.954   1352.811  18.900  6.85998E-01  6.84544E-01  2.12606E-03
    8484.164   1360.022  18.950  6.84515E-01  6.83028E-01  2.17813E-03
    8491.394   1367.251  19.000  6.82987E-01  6.81513E-01  2.16504E-03
    8498.642   1374.500  19.050  6.81403E-01  6.79995E-01  2.07275E-03
    8505.910   1381.767  19.100  6.79774E-01  6.78477E-01  1.91317E-03
    8513.196   1389.054  19.150  6.78103E-01  6.76959E-01  1.69037E-03
    8520.502   1396.359  19.200  6.76393E-01  6.75441E-01  1.41043E-03
    8527.827   1403.684  19.250  6.74652E-01  6.73923E-01  1.08142E-03
    8535.171   1411.028  19.300  6.72885E-01  6.72405E-01  7.13230E-04
    8542.533   1418.391  19.350  6.71100E-01  6.70888E-01  3.17392E-04
    8549.915   1425.772  19.400  6.69307E-01  6.69370E-01 -9.32313E-05
    8557.316   1433.173  19.450  6.67515E-01  6.67852E-01 -5.04806E-04
    8564.736   1440.593  19.500  6.65733E-01  6.66334E-01 -9.02969E-04
    8572.175   1448.032  19.550  6.63970E-01  6.64816E-01 -1.27333E-03
    8579.633   1455.490  19.600  6.62237E-01  6.63298E-01 -1.60204E-03
    8587.110   1462.967  19.650  6.60540E-01  6.61780E-01 -1.87634E-03
    8594.606   1470.464  19.700  6.58887E-01  6.60263E-01 -2.08510E-03
    8602.122   1477.979  19.750  6.57284E-01  6.58745E-01 -2.21944E-03
    8609.656   1485.513  19.800  6.55735E-01  6.57227E-01 -2.27308E-03
    8617.209   1493.066  19.850  6.54240E-01  6.55709E-01 -2.24280E-03
    8624.781   1500.639  19.900  6.52800E-01  6.54191E-01 -2.12864E-03
    8632.373   1508.230  19.950  6.51413E-01  6.52673E-01 -1.93403E-03
    8639.983   1515.840  20.000  6.50072E-01  6.51155E-01 -1.66577E-03
