 Copper example                                                   Feff 8.50L
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=29 Rmt= 1.449 Rnm= 1.502 K  shell
 Pot 1 Z=29 Rmt= 1.354 Rnm= 1.391
  9.000  5.6108E-01  2.0220E+00 -2.1576E+01  9.653E-01  1.4406E+01  9.0838E+00
  9.500  3.8184E-01  1.8821E+00 -2.1725E+01  9.581E-01  1.5535E+01  9.5769E+00
 10.000  2.0813E-01  1.7354E+00 -2.1873E+01  9.504E-01  1.6700E+01  1.0071E+01
 11.000 -1.2827E-01  1.4589E+00 -2.2163E+01  9.358E-01  1.9134E+01  1.1061E+01
 12.000 -4.3781E-01  1.2136E+00 -2.2445E+01  9.269E-01  2.1697E+01  1.2053E+01
 13.000 -7.2609E-01  1.0166E+00 -2.2715E+01  9.225E-01  2.4383E+01  1.3047E+01
 14.000 -9.9165E-01  8.6220E-01 -2.2972E+01  9.202E-01  2.7184E+01  1.4042E+01
 15.000 -1.2376E+00  7.4493E-01 -2.3226E+01  9.199E-01  3.0095E+01  1.5038E+01
 16.000 -1.4671E+00  6.4691E-01 -2.3484E+01  9.203E-01  3.3111E+01  1.6035E+01
 17.000 -1.6798E+00  5.5066E-01 -2.3734E+01  9.215E-01  3.6227E+01  1.7032E+01
 18.000 -1.8794E+00  4.6539E-01 -2.3955E+01  9.230E-01  3.9439E+01  1.8030E+01
 19.000 -2.0658E+00  3.9510E-01 -2.4160E+01  9.247E-01  4.2744E+01  1.9028E+01
 20.000 -2.2408E+00  3.3660E-01 -2.4340E+01  9.264E-01  4.6138E+01  2.0026E+01
