# Copper example                                                 Feff 8.50L  
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=29 Rmt= 1.449 Rnm= 1.502 K  shell
# Pot 1 Z=29 Rmt= 1.354 Rnm= 1.391
# Gam_ch=1.729E+00 H-L exch
# Mu=-3.820E+00 kf=1.823E+00 Vint=-1.648E+01 Rs_int= 1.989
# PATH  Rmax= 5.200,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.950                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00     12.00     2   2.5527
#           2       0.00000     23.00      6.00     2   3.6100
#           3       0.00000     12.38     48.00     3   3.8290
#           4       0.00000      9.47     48.00     3   4.3577
#           5       0.00000     55.84     24.00     2   4.4213
#           6       0.00000     11.78     48.00     3   4.7633
#           7       0.00000     25.63     96.00     3   4.7633
#           8       0.00000     19.17     12.00     2   5.1053
#           9       0.00000      9.64     12.00     3   5.1053
#          10       0.00000     44.61     24.00     3   5.1053
#          11       0.00000      9.66     12.00     4   5.1053
#          12       0.00000      4.46     12.00     4   5.1053
#          14       0.00000     32.35     12.00     4   5.1053
#    13/  14 paths used
#  xsedge+50, used to normalize mu           2.4813E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    9583.757    591.490  12.500  8.74655E-01  8.77716E-01 -3.47782E-03
    9588.529    596.262  12.550  8.65727E-01  8.76550E-01 -1.23155E-02
    9593.320    601.053  12.600  8.56381E-01  8.75384E-01 -2.16510E-02
    9598.130    605.863  12.650  8.49269E-01  8.74219E-01 -2.84635E-02
    9602.959    610.692  12.700  8.46483E-01  8.73053E-01 -3.03521E-02
    9607.807    615.540  12.750  8.49092E-01  8.71887E-01 -2.60744E-02
    9612.674    620.407  12.800  8.56921E-01  8.70721E-01 -1.58070E-02
    9617.561    625.294  12.850  8.68614E-01  8.69556E-01 -1.08017E-03
    9622.466    630.199  12.900  8.81958E-01  8.68390E-01  1.55828E-02
    9627.390    635.124  12.950  8.94382E-01  8.67224E-01  3.12313E-02
    9632.334    640.067  13.000  9.03509E-01  8.66058E-01  4.31246E-02
    9637.296    645.029  13.050  9.07807E-01  8.64922E-01  4.94466E-02
    9642.278    650.011  13.100  9.06403E-01  8.63785E-01  4.92014E-02
    9647.279    655.012  13.150  8.99673E-01  8.62649E-01  4.27992E-02
    9652.298    660.031  13.200  8.88957E-01  8.61512E-01  3.17660E-02
    9657.337    665.070  13.250  8.76215E-01  8.60376E-01  1.83569E-02
    9662.395    670.128  13.300  8.63578E-01  8.59239E-01  5.03528E-03
    9667.471    675.205  13.350  8.52889E-01  8.58103E-01 -6.05795E-03
    9672.567    680.300  13.400  8.45339E-01  8.56966E-01 -1.35277E-02
    9677.682    685.415  13.450  8.41280E-01  8.55830E-01 -1.69503E-02
    9682.816    690.549  13.500  8.40238E-01  8.54693E-01 -1.68624E-02
    9687.969    695.702  13.550  8.41117E-01  8.53557E-01 -1.45304E-02
    9693.141    700.874  13.600  8.42531E-01  8.52420E-01 -1.15662E-02
    9698.332    706.065  13.650  8.43182E-01  8.51284E-01 -9.48816E-03
    9703.542    711.276  13.700  8.42187E-01  8.50148E-01 -9.33480E-03
    9708.772    716.505  13.750  8.39286E-01  8.49011E-01 -1.14192E-02
    9714.020    721.753  13.800  8.34880E-01  8.47875E-01 -1.52774E-02
    9719.287    727.020  13.850  8.29906E-01  8.46738E-01 -1.98148E-02
    9724.574    732.307  13.900  8.25576E-01  8.45602E-01 -2.36055E-02
    9729.879    737.612  13.950  8.23057E-01  8.44465E-01 -2.52687E-02
    9735.203    742.937  14.000  8.23169E-01  8.43329E-01 -2.38265E-02
    9740.547    748.280  14.050  8.26052E-01  8.42088E-01 -1.89813E-02
    9745.910    753.643  14.100  8.31518E-01  8.40846E-01 -1.10577E-02
    9751.291    759.024  14.150  8.38643E-01  8.39605E-01 -1.14251E-03
    9756.692    764.425  14.200  8.46134E-01  8.38364E-01  9.23867E-03
    9762.111    769.845  14.250  8.52628E-01  8.37123E-01  1.84631E-02
    9767.550    775.283  14.300  8.56986E-01  8.35882E-01  2.51687E-02
    9773.008    780.741  14.350  8.58537E-01  8.34641E-01  2.85417E-02
    9778.485    786.218  14.400  8.57197E-01  8.33400E-01  2.84672E-02
    9783.981    791.714  14.450  8.53451E-01  8.32158E-01  2.55096E-02
    9789.496    797.229  14.500  8.48197E-01  8.30917E-01  2.07331E-02
    9795.030    802.763  14.550  8.42500E-01  8.29676E-01  1.54102E-02
    9800.583    808.316  14.600  8.37320E-01  8.28435E-01  1.06930E-02
    9806.155    813.888  14.650  8.33274E-01  8.27194E-01  7.32895E-03
    9811.746    819.479  14.700  8.30503E-01  8.25953E-01  5.49357E-03
    9817.356    825.089  14.750  8.28664E-01  8.24712E-01  4.77815E-03
    9822.985    830.719  14.800  8.27051E-01  8.23471E-01  4.33592E-03
    9828.634    836.367  14.850  8.24825E-01  8.22229E-01  3.14781E-03
    9834.301    842.034  14.900  8.21268E-01  8.20988E-01  3.40119E-04
    9839.988    847.721  14.950  8.16026E-01  8.19747E-01 -4.52746E-03
    9845.693    853.426  15.000  8.09249E-01  8.18506E-01 -1.12783E-02
    9851.417    859.151  15.050  8.01573E-01  8.17265E-01 -1.91487E-02
    9857.161    864.894  15.100  7.94104E-01  8.16024E-01 -2.67886E-02
    9862.924    870.657  15.150  7.88130E-01  8.14782E-01 -3.26228E-02
    9868.705    876.438  15.200  7.84840E-01  8.13541E-01 -3.51849E-02
    9874.506    882.239  15.250  7.85036E-01  8.12300E-01 -3.34742E-02
    9880.326    888.059  15.300  7.88916E-01  8.11059E-01 -2.72285E-02
    9886.165    893.898  15.350  7.95977E-01  8.09817E-01 -1.70458E-02
    9892.022    899.755  15.400  8.05074E-01  8.08576E-01 -4.31953E-03
    9897.899    905.632  15.450  8.14624E-01  8.07335E-01  9.00525E-03
    9903.795    911.528  15.500  8.22908E-01  8.06094E-01  2.08045E-02
    9909.710    917.443  15.550  8.28414E-01  8.04852E-01  2.91990E-02
    9915.644    923.377  15.600  8.30147E-01  8.03611E-01  3.29362E-02
    9921.597    929.330  15.650  8.27827E-01  8.02370E-01  3.16457E-02
    9927.570    935.303  15.700  8.21940E-01  8.01129E-01  2.59116E-02
    9933.561    941.294  15.750  8.13635E-01  7.99887E-01  1.71433E-02
    9939.571    947.304  15.800  8.04469E-01  7.98646E-01  7.27328E-03
    9945.600    953.333  15.850  7.96082E-01  7.97405E-01 -1.65474E-03
    9951.649    959.382  15.900  7.89845E-01  7.96164E-01 -7.91589E-03
    9957.716    965.449  15.950  7.86586E-01  7.94922E-01 -1.04608E-02
    9963.802    971.536  16.000  7.86424E-01  7.93681E-01 -9.12112E-03
    9969.908    977.641  16.050  7.88720E-01  7.92398E-01 -4.63090E-03
    9976.033    983.766  16.100  7.92391E-01  7.91115E-01  1.60871E-03
    9982.176    989.909  16.150  7.95997E-01  7.89832E-01  7.78725E-03
    9988.339    996.072  16.200  7.98128E-01  7.88549E-01  1.21201E-02
    9994.520   1002.254  16.250  7.97721E-01  7.87266E-01  1.32505E-02
   10000.721   1008.454  16.300  7.94296E-01  7.85983E-01  1.05532E-02
   10006.941   1014.674  16.350  7.88062E-01  7.84700E-01  4.27556E-03
   10013.180   1020.913  16.400  7.79874E-01  7.83417E-01 -4.51278E-03
   10019.438   1027.171  16.450  7.71044E-01  7.82134E-01 -1.41486E-02
   10025.715   1033.448  16.500  7.63065E-01  7.80851E-01 -2.27293E-02
   10032.011   1039.744  16.550  7.57292E-01  7.79568E-01 -2.85149E-02
   10038.326   1046.059  16.600  7.54662E-01  7.78285E-01 -3.02900E-02
   10044.660   1052.393  16.650  7.55506E-01  7.77002E-01 -2.76097E-02
   10051.013   1058.746  16.700  7.59490E-01  7.75719E-01 -2.08798E-02
   10057.385   1065.118  16.750  7.65700E-01  7.74436E-01 -1.12580E-02
   10063.776   1071.510  16.800  7.72840E-01  7.73153E-01 -4.02980E-04
   10070.187   1077.920  16.850  7.79503E-01  7.71869E-01  9.87065E-03
   10076.616   1084.349  16.900  7.84448E-01  7.70586E-01  1.79555E-02
   10083.065   1090.798  16.950  7.86840E-01  7.69303E-01  2.27552E-02
   10089.532   1097.265  17.000  7.86383E-01  7.68020E-01  2.38666E-02
   10096.018   1103.752  17.050  7.83335E-01  7.66719E-01  2.16342E-02
   10102.524   1110.257  17.100  7.78398E-01  7.65417E-01  1.69301E-02
   10109.049   1116.782  17.150  7.72565E-01  7.64116E-01  1.10389E-02
   10115.592   1123.325  17.200  7.66872E-01  7.62814E-01  5.31029E-03
   10122.155   1129.888  17.250  7.62171E-01  7.61513E-01  8.63390E-04
   10128.737   1136.470  17.300  7.58966E-01  7.60211E-01 -1.63595E-03
   10135.338   1143.071  17.350  7.57328E-01  7.58910E-01 -2.08136E-03
   10141.957   1149.690  17.400  7.56927E-01  7.57608E-01 -8.98257E-04
   10148.596   1156.329  17.450  7.57142E-01  7.56307E-01  1.10305E-03
   10155.254   1162.987  17.500  7.57238E-01  7.55005E-01  2.95342E-03
   10161.931   1169.664  17.550  7.56552E-01  7.53704E-01  3.77386E-03
   10168.627   1176.360  17.600  7.54655E-01  7.52402E-01  2.98959E-03
   10175.342   1183.075  17.650  7.51448E-01  7.51101E-01  4.61850E-04
   10182.076   1189.810  17.700  7.47180E-01  7.49799E-01 -3.48814E-03
   10188.830   1196.563  17.750  7.42379E-01  7.48498E-01 -8.16309E-03
   10195.602   1203.335  17.800  7.37727E-01  7.47196E-01 -1.26565E-02
   10202.393   1210.126  17.850  7.33900E-01  7.45895E-01 -1.60606E-02
   10209.204   1216.937  17.900  7.31423E-01  7.44593E-01 -1.76652E-02
   10216.033   1223.766  17.950  7.30562E-01  7.43292E-01 -1.71047E-02
   10222.881   1230.615  18.000  7.31277E-01  7.41990E-01 -1.44215E-02
   10229.749   1237.482  18.050  7.33232E-01  7.40675E-01 -1.00365E-02
   10236.635   1244.369  18.100  7.35940E-01  7.39360E-01 -4.61983E-03
   10243.541   1251.274  18.150  7.38787E-01  7.38044E-01  1.00497E-03
   10250.466   1258.199  18.200  7.41199E-01  7.36729E-01  6.06029E-03
   10257.409   1265.142  18.250  7.42746E-01  7.35414E-01  9.95904E-03
   10264.372   1272.105  18.300  7.43205E-01  7.34099E-01  1.23925E-02
   10271.354   1279.087  18.350  7.42573E-01  7.32783E-01  1.33464E-02
   10278.355   1286.088  18.400  7.41023E-01  7.31468E-01  1.30501E-02
   10285.375   1293.108  18.450  7.38833E-01  7.30153E-01  1.18770E-02
   10292.414   1300.147  18.500  7.36298E-01  7.28838E-01  1.02274E-02
   10299.472   1307.205  18.550  7.33658E-01  7.27523E-01  8.42601E-03
   10306.549   1314.282  18.600  7.31046E-01  7.26207E-01  6.65739E-03
   10313.645   1321.378  18.650  7.28486E-01  7.24892E-01  4.95462E-03
   10320.760   1328.493  18.700  7.25921E-01  7.23577E-01  3.23749E-03
   10327.894   1335.627  18.750  7.23262E-01  7.22262E-01  1.38473E-03
   10335.047   1342.780  18.800  7.20453E-01  7.20946E-01 -6.84327E-04
   10342.220   1349.953  18.850  7.17511E-01  7.19631E-01 -2.94512E-03
   10349.411   1357.144  18.900  7.14549E-01  7.18316E-01 -5.24069E-03
   10356.621   1364.354  18.950  7.11763E-01  7.17001E-01 -7.30136E-03
   10363.851   1371.584  19.000  7.09379E-01  7.15686E-01 -8.80677E-03
   10371.099   1378.832  19.050  7.07582E-01  7.14365E-01 -9.49084E-03
   10378.367   1386.100  19.100  7.06501E-01  7.13044E-01 -9.17192E-03
   10385.653   1393.387  19.150  7.06119E-01  7.11723E-01 -7.87017E-03
   10392.959   1400.692  19.200  7.06272E-01  7.10402E-01 -5.81212E-03
   10400.284   1408.017  19.250  7.06673E-01  7.09081E-01 -3.39556E-03
   10407.628   1415.361  19.300  7.06978E-01  7.07760E-01 -1.10514E-03
   10414.990   1422.723  19.350  7.06865E-01  7.06439E-01  6.02234E-04
   10422.372   1430.105  19.400  7.06115E-01  7.05118E-01  1.41363E-03
   10429.773   1437.506  19.450  7.04676E-01  7.03797E-01  1.24765E-03
   10437.193   1444.926  19.500  7.02679E-01  7.02477E-01  2.88309E-04
   10444.632   1452.365  19.550  7.00422E-01  7.01156E-01 -1.04699E-03
   10452.090   1459.823  19.600  6.98294E-01  6.99835E-01 -2.20171E-03
   10459.567   1467.300  19.650  6.96686E-01  6.98514E-01 -2.61662E-03
   10467.063   1474.796  19.700  6.95885E-01  6.97193E-01 -1.87713E-03
   10474.578   1482.312  19.750  6.95987E-01  6.95872E-01  1.64763E-04
   10482.113   1489.846  19.800  6.96860E-01  6.94551E-01  3.32528E-03
   10489.666   1497.399  19.850  6.98151E-01  6.93230E-01  7.10006E-03
   10497.238   1504.971  19.900  6.99347E-01  6.91909E-01  1.07536E-02
   10504.830   1512.563  19.950  6.99887E-01  6.90589E-01  1.34699E-02
   10512.440   1520.173  20.000  6.99280E-01  6.89268E-01  1.45332E-02
