# 1-bromo-adamantane                                             Feff 8.50L  
# POT  SCF  30  8.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=35 Rmt= 1.346 Rnm= 1.565 K  shell
# Pot 1 Z= 6 Rmt= 0.889 Rnm= 1.046
# Pot 2 Z= 1 Rmt= 0.840 Rnm= 0.972
# Gam_ch=3.018E+00 H-L exch
# Mu=-7.712E+00 kf=2.233E+00 Vint=-1.459E+01 Rs_int= 1.624
# PATH  Rmax= 3.500,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.919                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      1.00     2   1.9521
#           2       0.00000    106.50      3.00     2   2.8567
#           3       0.00000     43.02      6.00     2   3.0185
#           4       0.00000     73.51      4.00     3   3.1734
#           5       0.00000     36.77      2.00     3   3.1732
#           6       0.00000     26.95      8.00     3   3.4865
#           7       0.00000     13.47      4.00     3   3.4868
#           8       0.00000      8.12      1.00     4   3.4898
#           9       0.00000     16.23      2.00     4   3.4899
#     9/   9 paths used
#  -----------------------------------------------------------------------
#       k          chi          mag           phase @#
     4.2500   -4.558072E-03  1.674598E-02  9.700445E+00
     4.3000   -6.979935E-03  1.576585E-02  9.883413E+00
     4.3500   -8.841936E-03  1.476640E-02  1.006676E+01
     4.4000   -1.010827E-02  1.375369E-02  1.025037E+01
     4.4500   -1.076597E-02  1.270427E-02  1.043590E+01
     4.5000   -1.085371E-02  1.167064E-02  1.061920E+01
     4.5500   -1.046882E-02  1.066646E-02  1.080277E+01
     4.6000   -9.678198E-03  9.678393E-03  1.098923E+01
     4.6500   -8.537480E-03  8.672164E-03  1.117205E+01
     4.7000   -7.178507E-03  7.665798E-03  1.135405E+01
     4.7500   -5.719103E-03  6.665052E-03  1.153486E+01
     4.8000   -4.272999E-03  5.675486E-03  1.171393E+01
     4.8500   -2.961703E-03  4.712194E-03  1.188672E+01
     4.9000   -1.850860E-03  3.763138E-03  1.205217E+01
     4.9500   -1.006346E-03  2.834126E-03  1.220337E+01
     5.0000   -4.690051E-04  1.933368E-03  1.232134E+01
     5.0500   -2.593590E-04  1.103714E-03  1.232916E+01
     5.1000   -3.542918E-04  4.720281E-04  1.171744E+01
     5.1500   -7.190519E-04  7.882974E-04  1.057330E+01
     5.2000   -1.298588E-03  1.505912E-03  1.046463E+01
     5.2500   -2.010433E-03  2.222606E-03  1.055507E+01
     5.3000   -2.786602E-03  2.916884E-03  1.069557E+01
     5.3500   -3.544848E-03  3.579755E-03  1.085581E+01
     5.4000   -4.205264E-03  4.207169E-03  1.102567E+01
     5.4500   -4.684006E-03  4.783801E-03  1.120019E+01
     5.5000   -4.937184E-03  5.322133E-03  1.137825E+01
     5.5500   -4.922642E-03  5.820960E-03  1.155854E+01
     5.6000   -4.617175E-03  6.279443E-03  1.174028E+01
     5.6500   -4.015876E-03  6.693844E-03  1.192295E+01
     5.7000   -3.137365E-03  7.068498E-03  1.210648E+01
     5.7500   -2.016001E-03  7.403328E-03  1.229058E+01
     5.8000   -7.022088E-04  7.698482E-03  1.247503E+01
     5.8500    7.453085E-04  7.953869E-03  1.266021E+01
     5.9000    2.252471E-03  8.171011E-03  1.284565E+01
     5.9500    3.743532E-03  8.350552E-03  1.303123E+01
     6.0000    5.143226E-03  8.493306E-03  1.321684E+01
     6.0500    6.404070E-03  8.612122E-03  1.340483E+01
     6.1000    7.439500E-03  8.695772E-03  1.359295E+01
     6.1500    8.196834E-03  8.745290E-03  1.378113E+01
     6.2000    8.638709E-03  8.761845E-03  1.396932E+01
     6.2500    8.744931E-03  8.746731E-03  1.415745E+01
     6.3000    8.513217E-03  8.701354E-03  1.434549E+01
     6.3500    7.958814E-03  8.627223E-03  1.453340E+01
     6.4000    7.113089E-03  8.525932E-03  1.472112E+01
     6.4500    6.021207E-03  8.399156E-03  1.490864E+01
     6.5000    4.739102E-03  8.248631E-03  1.509593E+01
     6.5500    3.314643E-03  8.118032E-03  1.528737E+01
     6.6000    1.810440E-03  7.965843E-03  1.547868E+01
     6.6500    2.968271E-04  7.793656E-03  1.566987E+01
     6.7000   -1.158294E-03  7.603095E-03  1.586090E+01
     6.7500   -2.493024E-03  7.395804E-03  1.605178E+01
     6.8000   -3.654488E-03  7.173435E-03  1.624251E+01
     6.8500   -4.601174E-03  6.937629E-03  1.643308E+01
     6.9000   -5.304472E-03  6.690012E-03  1.662351E+01
     6.9500   -5.749395E-03  6.432180E-03  1.681382E+01
     7.0000   -5.934493E-03  6.165693E-03  1.700404E+01
     7.0500   -5.940469E-03  5.960453E-03  1.719685E+01
     7.1000   -5.712906E-03  5.748075E-03  1.738944E+01
     7.1500   -5.277687E-03  5.529736E-03  1.758185E+01
     7.2000   -4.668619E-03  5.306527E-03  1.777414E+01
     7.2500   -3.925186E-03  5.079450E-03  1.796638E+01
     7.3000   -3.090219E-03  4.849414E-03  1.815865E+01
     7.3500   -2.207604E-03  4.617236E-03  1.835104E+01
     7.4000   -1.320150E-03  4.383648E-03  1.854365E+01
     7.4500   -4.676654E-04  4.149303E-03  1.873661E+01
     7.5000    3.146764E-04  3.914783E-03  1.893002E+01
     7.5500    1.019203E-03  3.743854E-03  1.912527E+01
     7.6000    1.621332E-03  3.571668E-03  1.932074E+01
     7.6500    2.102404E-03  3.398486E-03  1.951655E+01
     7.7000    2.450548E-03  3.224515E-03  1.971283E+01
     7.7500    2.660827E-03  3.049919E-03  1.990970E+01
     7.8000    2.735108E-03  2.874831E-03  2.010730E+01
     7.8500    2.681667E-03  2.699365E-03  2.030578E+01
     7.9000    2.514535E-03  2.523633E-03  2.050529E+01
     7.9500    2.252618E-03  2.347759E-03  2.070601E+01
     8.0000    1.918593E-03  2.171886E-03  2.090813E+01
     8.0500    1.561018E-03  2.028779E-03  2.111319E+01
     8.1000    1.171827E-03  1.883485E-03  2.131965E+01
     8.1500    7.759698E-04  1.736116E-03  2.152779E+01
     8.2000    3.974872E-04  1.586813E-03  2.173796E+01
     8.2500    5.810659E-05  1.435757E-03  2.195067E+01
     8.3000   -2.240369E-04  1.283171E-03  2.216664E+01
     8.3500   -4.354812E-04  1.129342E-03  2.238701E+01
     8.4000   -5.682425E-04  9.746449E-04  2.261360E+01
     8.4500   -6.202826E-04  8.195981E-04  2.284957E+01
     8.5000   -5.955948E-04  6.649914E-04  2.310102E+01
     8.5500   -5.075706E-04  5.161949E-04  2.337889E+01
     8.6000   -3.665880E-04  3.709147E-04  2.371484E+01
     8.6500   -1.907896E-04  2.385225E-04  2.420564E+01
     8.7000   -1.059417E-06  1.591040E-04  2.512608E+01
     8.7500    1.805460E-04  2.081109E-04  2.618299E+01
     8.8000    3.324859E-04  3.329852E-04  2.675831E+01
     8.8500    4.354219E-04  4.769966E-04  2.712415E+01
     8.9000    4.737812E-04  6.262970E-04  2.741642E+01
     8.9500    4.370766E-04  7.768723E-04  2.767679E+01
     9.0000    3.208802E-04  9.270107E-04  2.792087E+01
     9.0500    1.255700E-04  1.072285E-03  2.815696E+01
     9.1000   -1.360983E-04  1.214679E-03  2.838661E+01
     9.1500   -4.485092E-04  1.353639E-03  2.861205E+01
     9.2000   -7.911266E-04  1.488707E-03  2.883461E+01
     9.2500   -1.139858E-03  1.619473E-03  2.905513E+01
     9.3000   -1.468703E-03  1.745571E-03  2.927418E+01
     9.3500   -1.751577E-03  1.866663E-03  2.949215E+01
     9.4000   -1.964180E-03  1.982436E-03  2.970931E+01
     9.4500   -2.085786E-03  2.092604E-03  2.992587E+01
     9.5000   -2.100817E-03  2.196902E-03  3.014198E+01
     9.5500   -1.988869E-03  2.281529E-03  3.035721E+01
     9.6000   -1.762625E-03  2.358716E-03  3.057196E+01
     9.6500   -1.429835E-03  2.428370E-03  3.078635E+01
     9.7000   -1.005200E-03  2.490419E-03  3.100045E+01
     9.7500   -5.095228E-04  2.544822E-03  3.121434E+01
     9.8000    3.153747E-05  2.591562E-03  3.142810E+01
     9.8500    5.890443E-04  2.630648E-03  3.164176E+01
     9.9000    1.132571E-03  2.662115E-03  3.185537E+01
     9.9500    1.632088E-03  2.686021E-03  3.206899E+01
    10.0000    2.059828E-03  2.702450E-03  3.228264E+01
    10.0500    2.386167E-03  2.705685E-03  3.249582E+01
    10.1000    2.597393E-03  2.700962E-03  3.270890E+01
    10.1500    2.682849E-03  2.688499E-03  3.292188E+01
    10.2000    2.639365E-03  2.668553E-03  3.313476E+01
    10.2500    2.471321E-03  2.641415E-03  3.334755E+01
    10.3000    2.190206E-03  2.607409E-03  3.356025E+01
    10.3500    1.813721E-03  2.566889E-03  3.377286E+01
    10.4000    1.364498E-03  2.520234E-03  3.398540E+01
    10.4500    8.685525E-04  2.467841E-03  3.419787E+01
    10.5000    3.535655E-04  2.410128E-03  3.441029E+01
    10.5500   -1.528581E-04  2.347524E-03  3.462268E+01
    10.6000   -6.248510E-04  2.280464E-03  3.483507E+01
    10.6500   -1.039749E-03  2.209392E-03  3.504749E+01
    10.7000   -1.379281E-03  2.134748E-03  3.526000E+01
    10.7500   -1.630409E-03  2.056969E-03  3.547262E+01
    10.8000   -1.785809E-03  1.976489E-03  3.568545E+01
    10.8500   -1.843954E-03  1.893727E-03  3.589854E+01
    10.9000   -1.808851E-03  1.809092E-03  3.611199E+01
    10.9500   -1.689452E-03  1.722979E-03  3.632591E+01
    11.0000   -1.498813E-03  1.635767E-03  3.654043E+01
    11.0500   -1.259230E-03  1.567792E-03  3.676649E+01
    11.1000   -9.718818E-04  1.497005E-03  3.699256E+01
    11.1500   -6.581771E-04  1.423854E-03  3.721858E+01
    11.2000   -3.397076E-04  1.348810E-03  3.744451E+01
    11.2500   -3.661307E-05  1.272353E-03  3.767033E+01
    11.3000    2.338091E-04  1.194958E-03  3.789605E+01
    11.3500    4.581416E-04  1.117088E-03  3.812170E+01
    11.4000    6.274694E-04  1.039179E-03  3.834739E+01
    11.4500    7.375761E-04  9.616383E-04  3.857326E+01
    11.5000    7.887468E-04  8.848296E-04  3.879956E+01
    11.5500    7.852474E-04  8.090753E-04  3.902661E+01
    11.6000    7.345707E-04  7.346537E-04  3.925488E+01
    11.6500    6.465474E-04  6.618015E-04  3.948503E+01
    11.7000    5.324114E-04  5.907211E-04  3.971796E+01
    11.7500    4.038966E-04  5.215928E-04  3.995501E+01
    11.8000    2.724188E-04  4.545952E-04  4.019813E+01
    11.8500    1.483773E-04  3.899389E-04  4.045035E+01
    11.9000    4.059428E-05  3.279265E-04  4.071660E+01
    11.9500   -4.410542E-05  2.690711E-04  4.100536E+01
    12.0000   -1.011715E-04  2.143573E-04  4.133224E+01
    12.0500   -1.315239E-04  1.647546E-04  4.176517E+01
    12.1000   -1.278546E-04  1.281778E-04  4.234047E+01
    12.1500   -9.236383E-05  1.164801E-04  4.306665E+01
    12.2000   -3.013207E-05  1.351361E-04  4.375743E+01
    12.2500    5.135333E-05  1.736699E-04  4.428248E+01
    12.3000    1.428503E-04  2.210564E-04  4.468491E+01
    12.3500    2.341412E-04  2.719034E-04  4.501976E+01
    12.4000    3.148794E-04  3.238430E-04  4.531727E+01
    12.4500    3.754396E-04  3.757357E-04  4.559280E+01
    12.5000    4.077076E-04  4.269603E-04  4.585454E+01
    12.5500    4.057535E-04  4.771367E-04  4.610716E+01
    12.6000    3.663378E-04  5.260084E-04  4.635345E+01
    12.6500    2.892146E-04  5.733877E-04  4.659521E+01
    12.7000    1.772111E-04  6.191293E-04  4.683360E+01
    12.7500    3.607687E-05  6.631150E-04  4.706946E+01
    12.8000   -1.258847E-04  7.052460E-04  4.730335E+01
    12.8500   -2.983766E-04  7.454377E-04  4.753570E+01
    12.9000   -4.698208E-04  7.836168E-04  4.776683E+01
    12.9500   -6.281707E-04  8.197193E-04  4.799699E+01
    13.0000   -7.617683E-04  8.536892E-04  4.822636E+01
    13.0500   -8.555418E-04  8.827574E-04  4.844573E+01
    13.1000   -9.091175E-04  9.095140E-04  4.866516E+01
    13.1500   -9.170851E-04  9.339028E-04  4.888475E+01
    13.2000   -8.766874E-04  9.558693E-04  4.910458E+01
    13.2500   -7.880977E-04  9.753609E-04  4.932472E+01
    13.3000   -6.545123E-04  9.923279E-04  4.954523E+01
    13.3500   -4.820456E-04  1.006725E-03  4.976617E+01
    13.4000   -2.794269E-04  1.018511E-03  4.998757E+01
    13.4500   -5.751197E-05  1.027652E-03  5.020949E+01
    13.5000    1.713647E-04  1.034120E-03  5.043196E+01
    13.5500    3.941562E-04  1.037895E-03  5.065502E+01
    13.6000    5.979403E-04  1.038964E-03  5.087872E+01
    13.6500    7.707686E-04  1.037328E-03  5.110307E+01
    13.7000    9.024708E-04  1.032993E-03  5.132813E+01
    13.7500    9.853522E-04  1.025978E-03  5.155393E+01
    13.8000    1.014734E-03  1.016315E-03  5.178050E+01
    13.8500    9.892944E-04  1.004044E-03  5.200790E+01
    13.9000    9.111761E-04  9.892213E-04  5.223617E+01
    13.9500    7.858571E-04  9.719123E-04  5.246536E+01
    14.0000    6.217811E-04  9.521968E-04  5.269554E+01
    14.0500    4.333912E-04  9.320532E-04  5.292346E+01
    14.1000    2.293354E-04  9.104014E-04  5.315243E+01
    14.1500    2.175241E-05  8.873449E-04  5.338256E+01
    14.2000   -1.772846E-04  8.629932E-04  5.361398E+01
    14.2500   -3.565175E-04  8.374625E-04  5.384682E+01
    14.3000   -5.061923E-04  8.108761E-04  5.408125E+01
    14.3500   -6.186439E-04  7.833647E-04  5.431744E+01
    14.4000   -6.887385E-04  7.550674E-04  5.455559E+01
    14.4500   -7.141464E-04  7.261324E-04  5.479592E+01
    14.5000   -6.954286E-04  6.967177E-04  5.503871E+01
    14.5500   -6.359326E-04  6.669925E-04  5.528425E+01
    14.6000   -5.415078E-04  6.371384E-04  5.553286E+01
    14.6500   -4.200597E-04  6.073510E-04  5.578493E+01
    14.7000   -2.809757E-04  5.778417E-04  5.604087E+01
    14.7500   -1.344628E-04  5.488391E-04  5.630115E+01
    14.8000    9.158643E-06  5.205913E-04  5.656626E+01
    14.8500    1.401537E-04  4.933665E-04  5.683671E+01
    14.9000    2.500194E-04  4.674535E-04  5.711300E+01
    14.9500    3.320345E-04  4.431600E-04  5.739559E+01
    15.0000    3.816753E-04  4.208076E-04  5.768479E+01
    15.0500    4.083277E-04  4.127648E-04  5.797270E+01
    15.1000    4.011343E-04  4.052791E-04  5.826261E+01
    15.1500    3.613135E-04  3.984110E-04  5.855443E+01
    15.2000    2.926358E-04  3.922183E-04  5.884807E+01
    15.2500    2.011149E-04  3.867550E-04  5.914340E+01
    15.3000    9.452606E-05  3.820698E-04  5.944026E+01
    15.3500   -1.821229E-05  3.782045E-04  5.973843E+01
    15.4000   -1.277463E-04  3.751930E-04  6.003769E+01
    15.4500   -2.250280E-04  3.730595E-04  6.033776E+01
    15.5000   -3.020328E-04  3.718180E-04  6.063837E+01
    15.5500   -3.523980E-04  3.714718E-04  6.093921E+01
    15.6000   -3.719303E-04  3.720128E-04  6.123999E+01
    15.6500   -3.589439E-04  3.734220E-04  6.154043E+01
    15.7000   -3.144016E-04  3.756701E-04  6.184024E+01
    15.7500   -2.418460E-04  3.787187E-04  6.213919E+01
    15.8000   -1.471269E-04  3.825210E-04  6.243705E+01
