 name:     NiO                                                    Feff 8.50L
 formula:  NiO
 sites:    Ni1,O1
 refer1:   wyckoff 1,III,88
 refer2:
 schoen:
 notes1:   salt, halite
 POT  SCF  30  4.2000   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=28 Rmt= 1.315 Rnm= 1.375 K  shell
 Pot 1 Z=28 Rmt= 1.320 Rnm= 1.381
  9.000  3.0548E-01  2.2141E-02 -2.3809E+01  9.878E-01  1.2462E+01  9.0312E+00
  9.500  1.2909E-01  2.0971E-02 -2.4082E+01  9.762E-01  1.3426E+01  9.5261E+00
 10.000 -4.3198E-02  1.9888E-02 -2.4319E+01  9.652E-01  1.4423E+01  1.0022E+01
 11.000 -3.7293E-01  1.6745E-02 -2.4715E+01  9.502E-01  1.6512E+01  1.1015E+01
 12.000 -6.7758E-01  1.3106E-02 -2.4973E+01  9.404E-01  1.8720E+01  1.2011E+01
 13.000 -9.5849E-01  1.0692E-02 -2.5124E+01  9.348E-01  2.1042E+01  1.3007E+01
 14.000 -1.2181E+00  9.4700E-03 -2.5294E+01  9.322E-01  2.3471E+01  1.4005E+01
 15.000 -1.4590E+00  8.3352E-03 -2.5515E+01  9.307E-01  2.6002E+01  1.5003E+01
 16.000 -1.6828E+00  7.1347E-03 -2.5746E+01  9.306E-01  2.8632E+01  1.6001E+01
 17.000 -1.8911E+00  6.0517E-03 -2.5959E+01  9.311E-01  3.1356E+01  1.7000E+01
 18.000 -2.0859E+00  5.2018E-03 -2.6153E+01  9.319E-01  3.4172E+01  1.7999E+01
 19.000 -2.2679E+00  4.6262E-03 -2.6357E+01  9.330E-01  3.7076E+01  1.8998E+01
 20.000 -2.4388E+00  4.1597E-03 -2.6589E+01  9.340E-01  4.0065E+01  1.9998E+01
