# 1-bromo-adamantane                                             Feff 8.50L  
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=35 Rmt= 1.346 Rnm= 1.565 K  shell
# Pot 1 Z= 6 Rmt= 0.889 Rnm= 1.046
# Pot 2 Z= 1 Rmt= 0.840 Rnm= 0.972
# Gam_ch=3.018E+00 H-L exch
# Mu= 4.480E+00 kf=2.227E+00 Vint=-1.442E+01 Rs_int= 1.628
# PATH  Rmax= 3.500,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.919                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      1.00     2   1.9521
#           2       0.00000    124.70      3.00     2   2.8567
#           3       0.00000     36.46      6.00     2   3.0185
#           4       0.00000     44.99      4.00     3   3.1734
#           5       0.00000     22.50      2.00     3   3.1732
#           6       0.00000     14.74      8.00     3   3.4865
#           7       0.00000      7.37      4.00     3   3.4868
#           9       0.00000      7.39      2.00     4   3.4899
#     8/   9 paths used
#  xsedge+50, used to normalize mu           1.6493E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
   14236.220    761.943  14.100  8.66610E-01  8.66772E-01 -1.86503E-04
   14241.601    767.325  14.150  8.65605E-01  8.65924E-01 -3.67706E-04
   14247.002    772.725  14.200  8.64626E-01  8.65076E-01 -5.19465E-04
   14252.422    778.145  14.250  8.63680E-01  8.64228E-01 -6.33906E-04
   14257.860    783.584  14.300  8.62770E-01  8.63380E-01 -7.05652E-04
   14263.318    789.042  14.350  8.61900E-01  8.62532E-01 -7.32120E-04
   14268.795    794.519  14.400  8.61068E-01  8.61684E-01 -7.13630E-04
   14274.291    800.014  14.450  8.60273E-01  8.60836E-01 -6.53328E-04
   14279.806    805.529  14.500  8.59509E-01  8.59988E-01 -5.56921E-04
   14285.340    811.063  14.550  8.58768E-01  8.59140E-01 -4.32249E-04
   14290.893    816.616  14.600  8.58044E-01  8.58292E-01 -2.88723E-04
   14296.465    822.189  14.650  8.57327E-01  8.57444E-01 -1.36666E-04
   14302.056    827.780  14.700  8.56608E-01  8.56596E-01  1.33909E-05
   14307.667    833.390  14.750  8.55878E-01  8.55748E-01  1.51419E-04
   14313.296    839.019  14.800  8.55130E-01  8.54900E-01  2.68552E-04
   14318.944    844.667  14.850  8.54358E-01  8.54052E-01  3.57654E-04
   14324.611    850.335  14.900  8.53558E-01  8.53204E-01  4.13759E-04
   14330.298    856.021  14.950  8.52727E-01  8.52356E-01  4.34354E-04
   14336.003    861.727  15.000  8.51866E-01  8.51508E-01  4.19487E-04
   14341.728    867.451  15.050  8.50945E-01  8.50618E-01  3.83352E-04
   14347.471    873.195  15.100  8.49998E-01  8.49728E-01  3.17371E-04
   14353.234    878.957  15.150  8.49031E-01  8.48838E-01  2.26944E-04
   14359.016    884.739  15.200  8.48050E-01  8.47948E-01  1.19364E-04
   14364.816    890.540  15.250  8.47061E-01  8.47058E-01  3.25451E-06
   14370.636    896.359  15.300  8.46073E-01  8.46168E-01 -1.12098E-04
   14376.475    902.198  15.350  8.45094E-01  8.45278E-01 -2.17469E-04
   14382.333    908.056  15.400  8.44131E-01  8.44388E-01 -3.04419E-04
   14388.210    913.933  15.450  8.43189E-01  8.43498E-01 -3.65957E-04
   14394.106    919.829  15.500  8.42273E-01  8.42608E-01 -3.97096E-04
   14400.021    925.744  15.550  8.41385E-01  8.41718E-01 -3.95254E-04
   14405.955    931.678  15.600  8.40524E-01  8.40828E-01 -3.60471E-04
   14411.908    937.631  15.650  8.39689E-01  8.39938E-01 -2.95422E-04
   14417.880    943.603  15.700  8.38875E-01  8.39048E-01 -2.05217E-04
   14423.871    949.594  15.750  8.38076E-01  8.38158E-01 -9.70173E-05
   14429.881    955.605  15.800  8.37285E-01  8.37268E-01  2.05174E-05
   14435.911    961.634  15.850  8.36493E-01  8.36378E-01  1.37903E-04
   14441.959    967.682  15.900  8.35693E-01  8.35488E-01  2.45575E-04
   14448.026    973.750  15.950  8.34877E-01  8.34598E-01  3.34646E-04
   14454.113    979.836  16.000  8.34040E-01  8.33708E-01  3.97614E-04
   14460.218    985.942  16.050  8.33123E-01  8.32769E-01  4.24609E-04
   14466.343    992.066  16.100  8.32177E-01  8.31830E-01  4.16067E-04
   14472.486    998.210  16.150  8.31201E-01  8.30892E-01  3.72098E-04
   14478.649   1004.372  16.200  8.30199E-01  8.29953E-01  2.95552E-04
   14484.831   1010.554  16.250  8.29174E-01  8.29014E-01  1.91855E-04
   14491.032   1016.755  16.300  8.28133E-01  8.28076E-01  6.86604E-05
   14497.251   1022.975  16.350  8.27084E-01  8.27137E-01 -6.46889E-05
   14503.490   1029.214  16.400  8.26035E-01  8.26198E-01 -1.97818E-04
   14509.748   1035.471  16.450  8.24995E-01  8.25260E-01 -3.20081E-04
   14516.025   1041.748  16.500  8.23973E-01  8.24321E-01 -4.21350E-04
   14522.321   1048.044  16.550  8.22976E-01  8.23383E-01 -4.92793E-04
   14528.636   1054.359  16.600  8.22009E-01  8.22444E-01 -5.27565E-04
   14534.970   1060.694  16.650  8.21076E-01  8.21505E-01 -5.21378E-04
   14541.323   1067.047  16.700  8.20178E-01  8.20567E-01 -4.72892E-04
   14547.696   1073.419  16.750  8.19313E-01  8.19628E-01 -3.83901E-04
   14554.087   1079.810  16.800  8.18477E-01  8.18689E-01 -2.59296E-04
   14560.497   1086.220  16.850  8.17663E-01  8.17751E-01 -1.06801E-04
   14566.926   1092.650  16.900  8.16864E-01  8.16812E-01  6.35051E-05
   14573.375   1099.098  16.950  8.16069E-01  8.15873E-01  2.39847E-04
   14579.842   1105.566  17.000  8.15269E-01  8.14935E-01  4.09554E-04
   14586.329   1112.052  17.050  8.14426E-01  8.13971E-01  5.57984E-04
   14592.834   1118.558  17.100  8.13560E-01  8.13008E-01  6.77365E-04
   14599.359   1125.082  17.150  8.12661E-01  8.12045E-01  7.58206E-04
   14605.903   1131.626  17.200  8.11726E-01  8.11081E-01  7.93359E-04
   14612.465   1138.189  17.250  8.10750E-01  8.10118E-01  7.78557E-04
   14619.047   1144.770  17.300  8.09732E-01  8.09155E-01  7.12771E-04
   14625.648   1151.371  17.350  8.08676E-01  8.08191E-01  5.98347E-04
   14632.268   1157.991  17.400  8.07584E-01  8.07228E-01  4.40922E-04
   14638.907   1164.630  17.450  8.06466E-01  8.06264E-01  2.49109E-04
   14645.564   1171.288  17.500  8.05328E-01  8.05301E-01  3.39884E-05
   14652.241   1177.965  17.550  8.04183E-01  8.04338E-01 -1.91583E-04
   14658.938   1184.661  17.600  8.03041E-01  8.03374E-01 -4.13784E-04
   14665.653   1191.376  17.650  8.01913E-01  8.02411E-01 -6.18717E-04
   14672.387   1198.110  17.700  8.00811E-01  8.01447E-01 -7.93316E-04
   14679.140   1204.863  17.750  7.99741E-01  8.00484E-01 -9.26203E-04
   14685.912   1211.636  17.800  7.98713E-01  7.99521E-01 -1.00845E-03
   14692.704   1218.427  17.850  7.97730E-01  7.98557E-01 -1.03418E-03
   14699.514   1225.237  17.900  7.96794E-01  7.97594E-01 -1.00097E-03
   14706.343   1232.067  17.950  7.95904E-01  7.96631E-01 -9.10050E-04
   14713.192   1238.915  18.000  7.95056E-01  7.95667E-01 -7.66250E-04
   14720.059   1245.783  18.050  7.94215E-01  7.94674E-01 -5.76162E-04
   14726.946   1252.669  18.100  7.93400E-01  7.93681E-01 -3.53726E-04
   14733.851   1259.575  18.150  7.92599E-01  7.92688E-01 -1.12316E-04
   14740.776   1266.499  18.200  7.91801E-01  7.91695E-01  1.33580E-04
   14747.720   1273.443  18.250  7.90994E-01  7.90702E-01  3.69302E-04
   14754.682   1280.406  18.300  7.90169E-01  7.89709E-01  5.80963E-04
   14761.664   1287.388  18.350  7.89313E-01  7.88716E-01  7.56346E-04
   14768.665   1294.388  18.400  7.88422E-01  7.87723E-01  8.85672E-04
   14775.685   1301.408  18.450  7.87488E-01  7.86730E-01  9.62208E-04
   14782.724   1308.447  18.500  7.86510E-01  7.85737E-01  9.82663E-04
   14789.782   1315.505  18.550  7.85488E-01  7.84744E-01  9.47349E-04
   14796.859   1322.582  18.600  7.84426E-01  7.83751E-01  8.60104E-04
   14803.955   1329.678  18.650  7.83328E-01  7.82757E-01  7.27970E-04
   14811.070   1336.794  18.700  7.82203E-01  7.81764E-01  5.60673E-04
   14818.204   1343.928  18.750  7.81061E-01  7.80771E-01  3.69913E-04
   14825.358   1351.081  18.800  7.79910E-01  7.79778E-01  1.68548E-04
   14832.530   1358.253  18.850  7.78762E-01  7.78785E-01 -3.03020E-05
   14839.721   1365.445  18.900  7.77625E-01  7.77792E-01 -2.14147E-04
   14846.932   1372.655  18.950  7.76510E-01  7.76799E-01 -3.71963E-04
   14854.161   1379.885  19.000  7.75421E-01  7.75806E-01 -4.94907E-04
   14861.410   1387.133  19.050  7.74362E-01  7.74810E-01 -5.76485E-04
   14868.677   1394.401  19.100  7.73338E-01  7.73814E-01 -6.13111E-04
   14875.964   1401.687  19.150  7.72349E-01  7.72817E-01 -6.05213E-04
   14883.269   1408.993  19.200  7.71391E-01  7.71821E-01 -5.56412E-04
   14890.594   1416.317  19.250  7.70460E-01  7.70825E-01 -4.73175E-04
   14897.938   1423.661  19.300  7.69548E-01  7.69829E-01 -3.64255E-04
   14905.301   1431.024  19.350  7.68648E-01  7.68832E-01 -2.39981E-04
   14912.682   1438.406  19.400  7.67751E-01  7.67836E-01 -1.11448E-04
   14920.083   1445.807  19.450  7.66848E-01  7.66840E-01  1.03499E-05
   14927.503   1453.227  19.500  7.65932E-01  7.65844E-01  1.15352E-04
   14934.942   1460.666  19.550  7.64997E-01  7.64848E-01  1.95192E-04
   14942.400   1468.124  19.600  7.64038E-01  7.63851E-01  2.43818E-04
   14949.877   1475.601  19.650  7.63052E-01  7.62855E-01  2.57932E-04
   14957.374   1483.097  19.700  7.62040E-01  7.61859E-01  2.37221E-04
   14964.889   1490.612  19.750  7.61003E-01  7.60863E-01  1.84353E-04
   14972.423   1498.146  19.800  7.59946E-01  7.59866E-01  1.04751E-04
   14979.976   1505.700  19.850  7.58875E-01  7.58870E-01  6.15360E-06
   14987.549   1513.272  19.900  7.57797E-01  7.57874E-01 -1.02003E-04
   14995.140   1520.863  19.950  7.56719E-01  7.56878E-01 -2.09328E-04
   15002.750   1528.474  20.000  7.55650E-01  7.55882E-01 -3.05302E-04
