# name:     zircon                                               Feff 8.50L  
# formula:  ZrSiO4
# sites:    Zr1,Si1,O1
# refer1:   wyckoff XII,157
# refer2:
# schoen:
# POT  SCF  30  4.4000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=14 Rmt= 0.991 Rnm= 1.189 K  shell
# Pot 1 Z=40 Rmt= 1.490 Rnm= 1.564
# Pot 2 Z=14 Rmt= 0.992 Rnm= 1.193
# Pot 3 Z= 8 Rmt= 0.932 Rnm= 1.037
# Gam_ch=4.153E-01 H-L exch
# Mu=-5.477E+00 kf=2.422E+00 Vint=-1.910E+01 Rs_int= 1.498
# PATH  Rmax= 4.400,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.938                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      4.00     2   1.6123
#           2       0.00000      6.38      4.00     3   2.8231
#           3       0.00000     17.03      8.00     3   2.9785
#           4       0.00000     15.96      2.00     2   3.0075
#           5       0.00000     25.80      4.00     4   3.2246
#           6       0.00000      9.28      8.00     4   3.2246
#           7       0.00000      5.57      4.00     4   3.2246
#           8       0.00000     19.77      4.00     2   3.3160
#           9       0.00000     10.51      8.00     3   3.4545
#          10       0.00000     33.64      8.00     2   3.5501
#          11       0.00000     22.27      4.00     2   3.6339
#          12       0.00000     13.68      4.00     2   3.6339
#          13       0.00000     37.57      8.00     3   3.6946
#          14       0.00000     20.15      4.00     4   3.7552
#          15       0.00000     14.76     16.00     3   3.8895
#          16       0.00000      4.59      4.00     4   3.9016
#          17       0.00000     15.00     16.00     3   4.0065
#          18       0.00000      7.07      4.00     4   4.0339
#          19       0.00000     12.38      4.00     2   4.0346
#          20       0.00000     25.64      8.00     3   4.0942
#          21       0.00000     15.14      4.00     4   4.1539
#          22       0.00000      8.53     16.00     4   4.1893
#          23       0.00000      4.78      8.00     3   4.2332
#          24       0.00000     10.33     16.00     3   4.2646
#          25       0.00000     13.30      8.00     4   4.3447
#          26       0.00000     20.36      8.00     2   4.3724
#          27       0.00000      8.32     16.00     3   4.3982
#    27/  27 paths used
#  xsedge+50, used to normalize mu           1.2188E-03
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    2450.706    604.206  12.650  5.68027E-01  5.66843E-01  2.09370E-03
    2455.536    609.036  12.700  5.64000E-01  5.64230E-01 -4.07389E-04
    2460.384    613.884  12.750  5.59913E-01  5.61616E-01 -3.03896E-03
    2465.251    618.751  12.800  5.55873E-01  5.59003E-01 -5.60884E-03
    2470.137    623.637  12.850  5.51985E-01  5.56390E-01 -7.92932E-03
    2475.043    628.543  12.900  5.48340E-01  5.53776E-01 -9.83154E-03
    2479.967    633.467  12.950  5.45010E-01  5.51163E-01 -1.11774E-02
    2484.911    638.411  13.000  5.42046E-01  5.48550E-01 -1.18687E-02
    2489.873    643.373  13.050  5.39312E-01  5.45771E-01 -1.18475E-02
    2494.855    648.355  13.100  5.36972E-01  5.42992E-01 -1.10976E-02
    2499.855    653.355  13.150  5.34992E-01  5.40213E-01 -9.67450E-03
    2504.875    658.375  13.200  5.33309E-01  5.37434E-01 -7.68306E-03
    2509.914    663.414  13.250  5.31840E-01  5.34655E-01 -5.27083E-03
    2514.971    668.471  13.300  5.30485E-01  5.31876E-01 -2.61869E-03
    2520.048    673.548  13.350  5.29135E-01  5.29097E-01  7.10135E-05
    2525.144    678.644  13.400  5.27680E-01  5.26318E-01  2.58874E-03
    2530.259    683.759  13.450  5.26015E-01  5.23539E-01  4.73393E-03
    2535.393    688.893  13.500  5.24055E-01  5.20760E-01  6.33217E-03
    2540.546    694.046  13.550  5.21735E-01  5.17981E-01  7.25189E-03
    2545.718    699.218  13.600  5.19022E-01  5.15203E-01  7.41907E-03
    2550.909    704.409  13.650  5.15920E-01  5.12424E-01  6.82795E-03
    2556.119    709.619  13.700  5.12469E-01  5.09645E-01  5.54592E-03
    2561.348    714.848  13.750  5.08745E-01  5.06866E-01  3.71135E-03
    2566.597    720.097  13.800  5.04854E-01  5.04087E-01  1.52358E-03
    2571.864    725.364  13.850  5.00920E-01  5.01308E-01 -7.74688E-04
    2577.150    730.650  13.900  4.97074E-01  4.98529E-01 -2.92122E-03
    2582.456    735.956  13.950  4.93440E-01  4.95750E-01 -4.66202E-03
    2587.780    741.280  14.000  4.90124E-01  4.92971E-01 -5.77999E-03
    2593.124    746.624  14.050  4.87350E-01  4.90332E-01 -6.08513E-03
    2598.486    751.986  14.100  4.85000E-01  4.87693E-01 -5.52410E-03
    2603.868    757.368  14.150  4.83053E-01  4.85054E-01 -4.12665E-03
    2609.268    762.768  14.200  4.81441E-01  4.82414E-01 -2.01986E-03
    2614.688    768.188  14.250  4.80055E-01  4.79775E-01  5.83353E-04
    2620.127    773.627  14.300  4.78760E-01  4.77136E-01  3.40645E-03
    2625.585    779.085  14.350  4.77408E-01  4.74497E-01  6.13965E-03
    2631.061    784.562  14.400  4.75853E-01  4.71858E-01  8.47514E-03
    2636.557    790.058  14.450  4.73974E-01  4.69218E-01  1.01428E-02
    2642.072    795.572  14.500  4.71680E-01  4.66579E-01  1.09417E-02
    2647.606    801.106  14.550  4.68930E-01  4.63940E-01  1.07644E-02
    2653.159    806.660  14.600  4.65730E-01  4.61301E-01  9.60932E-03
    2658.732    812.232  14.650  4.62136E-01  4.58662E-01  7.58102E-03
    2664.323    817.823  14.700  4.58245E-01  4.56023E-01  4.87788E-03
    2669.933    823.433  14.750  4.54184E-01  4.53383E-01  1.76850E-03
    2675.562    829.062  14.800  4.50096E-01  4.50744E-01 -1.43988E-03
    2681.210    834.711  14.850  4.46119E-01  4.48105E-01 -4.43688E-03
    2686.878    840.378  14.900  4.42376E-01  4.45466E-01 -6.94401E-03
    2692.564    846.064  14.950  4.38958E-01  4.42827E-01 -8.74501E-03
    2698.270    851.770  15.000  4.35919E-01  4.40187E-01 -9.70761E-03
    2703.994    857.494  15.050  4.33662E-01  4.37945E-01 -9.79041E-03
    2709.738    863.238  15.100  4.31768E-01  4.35703E-01 -9.04212E-03
    2715.500    869.000  15.150  4.30166E-01  4.33461E-01 -7.60985E-03
    2721.282    874.782  15.200  4.28761E-01  4.31219E-01 -5.70496E-03
    2727.083    880.583  15.250  4.27445E-01  4.28977E-01 -3.57432E-03
    2732.902    886.402  15.300  4.26109E-01  4.26735E-01 -1.46888E-03
    2738.741    892.241  15.350  4.24657E-01  4.24493E-01  3.86175E-04
    2744.599    898.099  15.400  4.23017E-01  4.22251E-01  1.81621E-03
    2750.476    903.976  15.450  4.21148E-01  4.20009E-01  2.71386E-03
    2756.372    909.872  15.500  4.19038E-01  4.17767E-01  3.04634E-03
    2762.287    915.787  15.550  4.16709E-01  4.15525E-01  2.85289E-03
    2768.221    921.721  15.600  4.14205E-01  4.13283E-01  2.23368E-03
    2774.174    927.674  15.650  4.11588E-01  4.11040E-01  1.33204E-03
    2780.146    933.646  15.700  4.08926E-01  4.08798E-01  3.13053E-04
    2786.137    939.637  15.750  4.06289E-01  4.06556E-01 -6.58750E-04
    2792.148    945.648  15.800  4.03732E-01  4.04314E-01 -1.43947E-03
    2798.177    951.677  15.850  4.01300E-01  4.02072E-01 -1.92160E-03
    2804.225    957.725  15.900  3.99013E-01  3.99830E-01 -2.04390E-03
    2810.293    963.793  15.950  3.96875E-01  3.97588E-01 -1.79475E-03
    2816.379    969.879  16.000  3.94868E-01  3.95346E-01 -1.20942E-03
    2822.485    975.985  16.050  3.93113E-01  3.93251E-01 -3.51231E-04
    2828.609    982.109  16.100  3.91410E-01  3.91157E-01  6.48333E-04
    2834.753    988.253  16.150  3.89713E-01  3.89062E-01  1.67259E-03
    2840.915    994.416  16.200  3.87977E-01  3.86968E-01  2.60905E-03
    2847.097   1000.597  16.250  3.86167E-01  3.84873E-01  3.36182E-03
    2853.298   1006.798  16.300  3.84256E-01  3.82778E-01  3.86087E-03
    2859.518   1013.018  16.350  3.82232E-01  3.80684E-01  4.06745E-03
    2865.757   1019.257  16.400  3.80094E-01  3.78589E-01  3.97575E-03
    2872.014   1025.515  16.450  3.77854E-01  3.76495E-01  3.61091E-03
    2878.291   1031.791  16.500  3.75532E-01  3.74400E-01  3.02411E-03
    2884.587   1038.087  16.550  3.73156E-01  3.72305E-01  2.28555E-03
    2890.902   1044.403  16.600  3.70757E-01  3.70211E-01  1.47611E-03
    2897.237   1050.737  16.650  3.68366E-01  3.68116E-01  6.78568E-04
    2903.590   1057.090  16.700  3.66010E-01  3.66022E-01 -3.09292E-05
    2909.962   1063.462  16.750  3.63712E-01  3.63927E-01 -5.90469E-04
    2916.353   1069.853  16.800  3.61486E-01  3.61832E-01 -9.58499E-04
    2922.763   1076.264  16.850  3.59336E-01  3.59738E-01 -1.11801E-03
    2929.193   1082.693  16.900  3.57257E-01  3.57643E-01 -1.07839E-03
    2935.641   1089.141  16.950  3.55238E-01  3.55549E-01 -8.74670E-04
    2942.109   1095.609  17.000  3.53255E-01  3.53454E-01 -5.64019E-04
    2948.595   1102.095  17.050  3.51365E-01  3.51445E-01 -2.29871E-04
    2955.101   1108.601  17.100  3.49448E-01  3.49437E-01  3.29106E-05
    2961.625   1115.125  17.150  3.47481E-01  3.47428E-01  1.50912E-04
    2968.169   1121.669  17.200  3.45443E-01  3.45419E-01  6.70969E-05
    2974.732   1128.232  17.250  3.43325E-01  3.43411E-01 -2.50480E-04
    2981.313   1134.813  17.300  3.41128E-01  3.41402E-01 -8.02244E-04
    2987.914   1141.414  17.350  3.38866E-01  3.39394E-01 -1.55399E-03
    2994.534   1148.034  17.400  3.36562E-01  3.37385E-01 -2.43789E-03
    3001.173   1154.673  17.450  3.34250E-01  3.35376E-01 -3.35791E-03
    3007.831   1161.331  17.500  3.31968E-01  3.33368E-01 -4.19950E-03
    3014.508   1168.008  17.550  3.29754E-01  3.31359E-01 -4.84264E-03
    3021.204   1174.704  17.600  3.27645E-01  3.29350E-01 -5.17698E-03
    3027.919   1181.419  17.650  3.25667E-01  3.27342E-01 -5.11711E-03
    3034.653   1188.153  17.700  3.23831E-01  3.25333E-01 -4.61601E-03
    3041.406   1194.906  17.750  3.22136E-01  3.23324E-01 -3.67468E-03
    3048.179   1201.679  17.800  3.20562E-01  3.21316E-01 -2.34627E-03
    3054.970   1208.470  17.850  3.19073E-01  3.19307E-01 -7.33735E-04
    3061.780   1215.280  17.900  3.17622E-01  3.17299E-01  1.01917E-03
    3068.610   1222.110  17.950  3.16155E-01  3.15290E-01  2.74280E-03
    3075.458   1228.958  18.000  3.14616E-01  3.13281E-01  4.26088E-03
    3082.326   1235.826  18.050  3.13219E-01  3.11531E-01  5.41692E-03
    3089.212   1242.712  18.100  3.11661E-01  3.09781E-01  6.06739E-03
    3096.118   1249.618  18.150  3.09922E-01  3.08032E-01  6.13617E-03
    3103.042   1256.542  18.200  3.08001E-01  3.06282E-01  5.61340E-03
    3109.986   1263.486  18.250  3.05920E-01  3.04532E-01  4.55915E-03
    3116.949   1270.449  18.300  3.03720E-01  3.02782E-01  3.09836E-03
    3123.931   1277.431  18.350  3.01456E-01  3.01032E-01  1.40711E-03
    3130.931   1284.432  18.400  2.99190E-01  2.99282E-01 -3.08013E-04
    3137.951   1291.451  18.450  2.96986E-01  2.97532E-01 -1.83510E-03
    3144.990   1298.490  18.500  2.94900E-01  2.95782E-01 -2.98335E-03
    3152.048   1305.548  18.550  2.92972E-01  2.94032E-01 -3.60736E-03
    3159.125   1312.625  18.600  2.91223E-01  2.92282E-01 -3.62605E-03
    3166.221   1319.722  18.650  2.89651E-01  2.90533E-01 -3.03372E-03
    3173.337   1326.837  18.700  2.88234E-01  2.88783E-01 -1.90162E-03
    3180.471   1333.971  18.750  2.86927E-01  2.87033E-01 -3.69912E-04
    3187.624   1341.124  18.800  2.85673E-01  2.85283E-01  1.36909E-03
    3194.796   1348.296  18.850  2.84410E-01  2.83533E-01  3.09423E-03
    3201.988   1355.488  18.900  2.83074E-01  2.81783E-01  4.58241E-03
    3209.198   1362.698  18.950  2.81611E-01  2.80033E-01  5.63562E-03
    3216.427   1369.928  19.000  2.79982E-01  2.78283E-01  6.10479E-03
    3223.676   1377.176  19.050  2.78374E-01  2.76738E-01  5.91408E-03
    3230.944   1384.444  19.100  2.76580E-01  2.75192E-01  5.04182E-03
    3238.230   1391.730  19.150  2.74620E-01  2.73647E-01  3.55815E-03
    3245.536   1399.036  19.200  2.72538E-01  2.72101E-01  1.60334E-03
    3252.860   1406.361  19.250  2.70386E-01  2.70556E-01 -6.28745E-04
    3260.204   1413.704  19.300  2.68227E-01  2.69011E-01 -2.91320E-03
    3267.567   1421.067  19.350  2.66123E-01  2.67465E-01 -5.01971E-03
    3274.949   1428.449  19.400  2.64128E-01  2.65920E-01 -6.73810E-03
    3282.350   1435.850  19.450  2.62286E-01  2.64374E-01 -7.90094E-03
    3289.770   1443.270  19.500  2.60621E-01  2.62829E-01 -8.40066E-03
    3297.209   1450.709  19.550  2.59141E-01  2.61283E-01 -8.19952E-03
    3304.667   1458.167  19.600  2.57834E-01  2.59738E-01 -7.33160E-03
    3312.144   1465.644  19.650  2.56670E-01  2.58193E-01 -5.89705E-03
    3319.640   1473.140  19.700  2.55608E-01  2.56647E-01 -4.04947E-03
    3327.155   1480.655  19.750  2.54597E-01  2.55102E-01 -1.97830E-03
    3334.689   1488.189  19.800  2.53585E-01  2.53556E-01  1.11840E-04
    3342.243   1495.743  19.850  2.52520E-01  2.52011E-01  2.02246E-03
    3349.815   1503.315  19.900  2.51362E-01  2.50465E-01  3.58096E-03
    3357.406   1510.907  19.950  2.50079E-01  2.48920E-01  4.65704E-03
    3365.017   1518.517  20.000  2.48654E-01  2.47374E-01  5.17414E-03
