# Uraninite                                                      Feff 8.50L  
# Wyckoff, R. W. G.
# Second edition. Interscience Publishers, New York, New York
# Fluorite structure
# POT  SCF  30  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=92 Rmt= 1.631 Rnm= 1.711 L3 shell
# Pot 1 Z=92 Rmt= 1.636 Rnm= 1.717
# Pot 2 Z= 8 Rmt= 1.044 Rnm= 1.096
# Gam_ch=8.104E+00 H-L exch
# Mu=-8.114E+00 kf=2.112E+00 Vint=-1.836E+01 Rs_int= 1.717
# PATH  Rmax= 5.500,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.909                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      8.00     2   2.3678
#           2       0.00000      7.81     24.00     3   3.7349
#           3       0.00000     55.64     12.00     2   3.8666
#           4       0.00000      8.54     24.00     3   4.3011
#           5       0.00000      9.11     48.00     3   4.3011
#           6       0.00000     31.04     24.00     2   4.5340
#           7       0.00000      5.77      8.00     3   4.7356
#           8       0.00000     17.88      8.00     4   4.7356
#           9       0.00000      5.91      8.00     4   4.7356
#          10       0.00000      6.21     24.00     4   4.7356
#          11       0.00000     13.45     48.00     3   4.8179
#          12       0.00000      4.51     24.00     4   5.1019
#          13       0.00000      7.49     96.00     3   5.3842
#          14       0.00000      4.84     96.00     3   5.3842
#          15       0.00000     15.29     96.00     3   5.3842
#          16       0.00000     10.03      6.00     2   5.4682
#    16/  16 paths used
#  xsedge+50, used to normalize mu           2.2249E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
   17286.706    113.511   5.650  9.85902E-01  1.00351E+00 -1.73018E-02
   17288.868    115.673   5.700  9.79898E-01  1.00368E+00 -2.33546E-02
   17291.050    117.854   5.750  9.76478E-01  1.00385E+00 -2.68650E-02
   17293.250    120.054   5.800  9.75415E-01  1.00402E+00 -2.80583E-02
   17295.469    122.273   5.850  9.76401E-01  1.00438E+00 -2.74286E-02
   17297.707    124.512   5.900  9.78469E-01  1.00474E+00 -2.57390E-02
   17299.965    126.769   5.950  9.80929E-01  1.00510E+00 -2.36686E-02
   17302.241    129.046   6.000  9.83264E-01  1.00546E+00 -2.17224E-02
   17304.537    131.341   6.050  9.84929E-01  1.00566E+00 -2.02868E-02
   17306.851    133.656   6.100  9.86059E-01  1.00587E+00 -1.93760E-02
   17309.185    135.989   6.150  9.86930E-01  1.00607E+00 -1.87180E-02
   17311.538    138.342   6.200  9.87960E-01  1.00627E+00 -1.79053E-02
   17313.909    140.714   6.250  9.89567E-01  1.00647E+00 -1.65294E-02
   17316.300    143.105   6.300  9.92050E-01  1.00668E+00 -1.42964E-02
   17318.710    145.514   6.350  9.95525E-01  1.00688E+00 -1.10958E-02
   17321.139    147.943   6.400  9.99902E-01  1.00708E+00 -7.01436E-03
   17323.587    150.391   6.450  1.00493E+00  1.00728E+00 -2.30089E-03
   17326.054    152.858   6.500  1.01025E+00  1.00749E+00  2.69966E-03
   17328.540    155.344   6.550  1.01500E+00  1.00719E+00  7.64210E-03
   17331.045    157.849   6.600  1.01954E+00  1.00688E+00  1.23789E-02
   17333.569    160.373   6.650  1.02358E+00  1.00658E+00  1.66361E-02
   17336.112    162.916   6.700  1.02688E+00  1.00628E+00  2.01696E-02
   17338.674    165.479   6.750  1.02921E+00  1.00598E+00  2.27589E-02
   17341.256    168.060   6.800  1.03037E+00  1.00568E+00  2.42023E-02
   17343.856    170.660   6.850  1.03018E+00  1.00538E+00  2.43255E-02
   17346.475    173.280   6.900  1.02853E+00  1.00508E+00  2.30113E-02
   17349.114    175.918   6.950  1.02540E+00  1.00478E+00  2.02451E-02
   17351.771    178.576   7.000  1.02093E+00  1.00448E+00  1.61644E-02
   17354.448    181.252   7.050  1.01528E+00  1.00376E+00  1.13262E-02
   17357.143    183.948   7.100  1.00891E+00  1.00305E+00  5.77530E-03
   17359.858    186.662   7.150  1.00241E+00  1.00233E+00  8.38574E-05
   17362.592    189.396   7.200  9.96465E-01  1.00161E+00 -5.07408E-03
   17365.344    192.149   7.250  9.91734E-01  1.00089E+00 -9.04040E-03
   17368.116    194.920   7.300  9.88726E-01  1.00017E+00 -1.13104E-02
   17370.907    197.711   7.350  9.87667E-01  9.99455E-01 -1.16570E-02
   17373.717    200.521   7.400  9.88423E-01  9.98737E-01 -1.02084E-02
   17376.546    203.350   7.450  9.90496E-01  9.98019E-01 -7.45250E-03
   17379.394    206.198   7.500  9.93105E-01  9.97300E-01 -4.15959E-03
   17382.261    209.065   7.550  9.95369E-01  9.96754E-01 -1.37434E-03
   17385.147    211.951   7.600  9.96544E-01  9.96208E-01  3.34091E-04
   17388.052    214.856   7.650  9.96044E-01  9.95662E-01  3.80154E-04
   17390.976    217.780   7.700  9.93633E-01  9.95116E-01 -1.47401E-03
   17393.919    220.723   7.750  9.89502E-01  9.94569E-01 -5.04325E-03
   17396.881    223.686   7.800  9.84251E-01  9.94023E-01 -9.73238E-03
   17399.863    226.667   7.850  9.78789E-01  9.93477E-01 -1.46389E-02
   17402.863    229.667   7.900  9.74156E-01  9.92931E-01 -1.87261E-02
   17405.882    232.687   7.950  9.71316E-01  9.92385E-01 -2.10297E-02
   17408.921    235.725   8.000  9.70960E-01  9.91838E-01 -2.08556E-02
   17411.978    238.783   8.050  9.73511E-01  9.91425E-01 -1.79068E-02
   17415.055    241.859   8.100  9.78561E-01  9.91012E-01 -1.24537E-02
   17418.151    244.955   8.150  9.85495E-01  9.90599E-01 -5.10835E-03
   17421.265    248.070   8.200  9.93385E-01  9.90186E-01  3.20373E-03
   17424.399    251.203   8.250  1.00115E+00  9.89773E-01  1.14061E-02
   17427.552    254.356   8.300  1.00776E+00  9.89360E-01  1.84558E-02
   17430.724    257.528   8.350  1.01238E+00  9.88947E-01  2.35114E-02
   17433.914    260.719   8.400  1.01448E+00  9.88534E-01  2.60523E-02
   17437.124    263.929   8.450  1.01393E+00  9.88121E-01  2.59313E-02
   17440.353    267.158   8.500  1.01094E+00  9.87708E-01  2.33569E-02
   17443.601    270.406   8.550  1.00601E+00  9.87266E-01  1.88610E-02
   17446.868    273.673   8.600  9.99799E-01  9.86824E-01  1.30646E-02
   17450.154    276.959   8.650  9.93007E-01  9.86383E-01  6.67530E-03
   17453.460    280.264   8.700  9.86317E-01  9.85941E-01  3.79472E-04
   17456.784    283.588   8.750  9.80323E-01  9.85499E-01 -5.22384E-03
   17460.127    286.931   8.800  9.75490E-01  9.85057E-01 -9.66310E-03
   17463.489    290.294   8.850  9.72136E-01  9.84616E-01 -1.26132E-02
   17466.871    293.675   8.900  9.70430E-01  9.84174E-01 -1.39015E-02
   17470.271    297.076   8.950  9.70387E-01  9.83732E-01 -1.35083E-02
   17473.691    300.495   9.000  9.71871E-01  9.83290E-01 -1.15681E-02
   17477.129    303.934   9.050  9.74405E-01  9.82688E-01 -8.39808E-03
   17480.587    307.391   9.100  9.77738E-01  9.82086E-01 -4.41222E-03
   17484.063    310.868   9.150  9.81308E-01  9.81484E-01 -1.78376E-04
   17487.559    314.363   9.200  9.84481E-01  9.80881E-01  3.65844E-03
   17491.074    317.878   9.250  9.86628E-01  9.80279E-01  6.45919E-03
   17494.607    321.412   9.300  9.87233E-01  9.79677E-01  7.69392E-03
   17498.160    324.965   9.350  9.85989E-01  9.79075E-01  7.04653E-03
   17501.732    328.536   9.400  9.82883E-01  9.78472E-01  4.49808E-03
   17505.323    332.127   9.450  9.78228E-01  9.77870E-01  3.65653E-04
   17508.933    335.737   9.500  9.72649E-01  9.77268E-01 -4.71884E-03
   17512.562    339.366   9.550  9.66920E-01  9.76621E-01 -9.91809E-03
   17516.210    343.014   9.600  9.62054E-01  9.75975E-01 -1.42418E-02
   17519.877    346.682   9.650  9.58911E-01  9.75328E-01 -1.68068E-02
   17523.563    350.368   9.700  9.58106E-01  9.74681E-01 -1.69807E-02
   17527.269    354.073   9.750  9.59877E-01  9.74034E-01 -1.45138E-02
   17530.993    357.797   9.800  9.64026E-01  9.73388E-01 -9.60394E-03
   17534.736    361.540   9.850  9.69938E-01  9.72741E-01 -2.87742E-03
   17538.498    365.303   9.900  9.76682E-01  9.72094E-01  4.71249E-03
   17542.280    369.084   9.950  9.83169E-01  9.71448E-01  1.20496E-02
   17546.080    372.885  10.000  9.88347E-01  9.70801E-01  1.80492E-02
   17549.900    376.704  10.050  9.91611E-01  9.70298E-01  2.19334E-02
   17553.738    380.543  10.100  9.92202E-01  9.69796E-01  2.30701E-02
   17557.596    384.400  10.150  9.90033E-01  9.69293E-01  2.13637E-02
   17561.473    388.277  10.200  9.85439E-01  9.68791E-01  1.71566E-02
   17565.368    392.173  10.250  9.79101E-01  9.68288E-01  1.11483E-02
   17569.283    396.088  10.300  9.71912E-01  9.67785E-01  4.25670E-03
   17573.217    400.021  10.350  9.64816E-01  9.67283E-01 -2.54542E-03
   17577.170    403.974  10.400  9.58657E-01  9.66780E-01 -8.38668E-03
   17581.142    407.946  10.450  9.54061E-01  9.66278E-01 -1.26183E-02
   17585.133    411.937  10.500  9.51372E-01  9.65775E-01 -1.48828E-02
   17589.143    415.947  10.550  9.50640E-01  9.65273E-01 -1.51266E-02
   17593.172    419.976  10.600  9.51656E-01  9.64770E-01 -1.35635E-02
   17597.220    424.024  10.650  9.54017E-01  9.64267E-01 -1.06063E-02
   17601.287    428.091  10.700  9.57211E-01  9.63765E-01 -6.78439E-03
   17605.373    432.178  10.750  9.60690E-01  9.63262E-01 -2.66423E-03
   17609.478    436.283  10.800  9.63933E-01  9.62760E-01  1.21587E-03
   17613.603    440.407  10.850  9.66496E-01  9.62257E-01  4.39402E-03
   17617.746    444.551  10.900  9.68039E-01  9.61754E-01  6.51720E-03
