# Copper example                                                 Feff 8.50L  
# POT  SCF  30  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=29 Rmt= 1.449 Rnm= 1.502 K  shell
# Pot 1 Z=29 Rmt= 1.354 Rnm= 1.391
# Gam_ch=1.729E+00 H-L exch
# Mu=-7.964E+00 kf=1.982E+00 Vint=-1.706E+01 Rs_int= 1.830
# PATH  Rmax= 5.200,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.950                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00     12.00     2   2.5527
#           2       0.00000     22.76      6.00     2   3.6100
#           3       0.00000     10.17     48.00     3   3.8290
#           4       0.00000      7.08     48.00     3   4.3577
#           5       0.00000     54.83     24.00     2   4.4213
#           6       0.00000     10.81     48.00     3   4.7633
#           7       0.00000     16.60     96.00     3   4.7633
#           8       0.00000     18.70     12.00     2   5.1053
#           9       0.00000      8.30     12.00     3   5.1053
#          10       0.00000     41.38     24.00     3   5.1053
#          11       0.00000      9.43     12.00     4   5.1053
#          14       0.00000     33.79     12.00     4   5.1053
#    12/  13 paths used
#  xsedge+50, used to normalize mu           2.4747E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    9027.461     31.050   3.200  1.02459E+00  9.83654E-01  4.17906E-02
    9028.690     32.278   3.250  1.04176E+00  9.84994E-01  5.78072E-02
    9029.937     33.526   3.300  1.05102E+00  9.86333E-01  6.57028E-02
    9031.204     34.793   3.350  1.05109E+00  9.87672E-01  6.42414E-02
    9032.490     36.079   3.400  1.04224E+00  9.89011E-01  5.37853E-02
    9033.795     37.384   3.450  1.02891E+00  9.90177E-01  3.90479E-02
    9035.119     38.708   3.500  1.00966E+00  9.91342E-01  1.84188E-02
    9036.462     40.051   3.550  9.87603E-01  9.92508E-01 -4.92014E-03
    9037.824     41.413   3.600  9.66018E-01  9.93673E-01 -2.76794E-02
    9039.205     42.794   3.650  9.47537E-01  9.94877E-01 -4.72859E-02
    9040.605     44.194   3.700  9.33833E-01  9.96080E-01 -6.20499E-02
    9042.024     45.613   3.750  9.26488E-01  9.97284E-01 -7.04287E-02
    9043.463     47.052   3.800  9.25706E-01  9.98488E-01 -7.22574E-02
    9044.920     48.509   3.850  9.29944E-01  9.99446E-01 -6.89060E-02
    9046.396     49.985   3.900  9.38727E-01  1.00040E+00 -6.10636E-02
    9047.892     51.481   3.950  9.50058E-01  1.00136E+00 -5.07239E-02
    9049.406     52.995   4.000  9.61828E-01  1.00232E+00 -3.99792E-02
    9050.940     54.529   4.050  9.72932E-01  1.00302E+00 -2.96826E-02
    9052.492     56.081   4.100  9.82066E-01  1.00372E+00 -2.13455E-02
    9054.064     57.653   4.150  9.88841E-01  1.00442E+00 -1.53454E-02
    9055.655     59.244   4.200  9.93695E-01  1.00513E+00 -1.12457E-02
    9057.264     60.853   4.250  9.97941E-01  1.00541E+00 -7.34816E-03
    9058.893     62.482   4.300  1.00238E+00  1.00570E+00 -3.26812E-03
    9060.541     64.130   4.350  1.00824E+00  1.00599E+00  2.21184E-03
    9062.208     65.797   4.400  1.01651E+00  1.00628E+00  1.00425E-02
    9063.894     67.483   4.450  1.02678E+00  1.00623E+00  2.01787E-02
    9065.599     69.188   4.500  1.03918E+00  1.00618E+00  3.23951E-02
    9067.323     70.912   4.550  1.05297E+00  1.00614E+00  4.59860E-02
    9069.066     72.655   4.600  1.06700E+00  1.00609E+00  5.98115E-02
    9070.828     74.417   4.650  1.07896E+00  1.00589E+00  7.17680E-02
    9072.609     76.198   4.700  1.08842E+00  1.00569E+00  8.12881E-02
    9074.409     77.998   4.750  1.09435E+00  1.00549E+00  8.73383E-02
