 Copper example                                                   Feff 8.50L
 POT  SCF  30  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=29 Rmt= 1.449 Rnm= 1.502 K  shell
 Pot 1 Z=29 Rmt= 1.354 Rnm= 1.391
  4.000  2.9062E+00  1.0314E-01 -1.4185E+01  1.228E+00  5.4829E+00  4.2275E+00
  4.200  2.8131E+00  1.0218E-01 -1.4531E+01  1.208E+00  5.6447E+00  4.4047E+00
  4.400  2.7168E+00  1.0005E-01 -1.4837E+01  1.187E+00  5.8311E+00  4.5846E+00
  4.600  2.6183E+00  9.6548E-02 -1.5112E+01  1.169E+00  6.0382E+00  4.7669E+00
  4.800  2.5179E+00  9.1277E-02 -1.5354E+01  1.153E+00  6.2630E+00  4.9512E+00
  5.000  2.4159E+00  8.5179E-02 -1.5571E+01  1.134E+00  6.5034E+00  5.1372E+00
  5.200  2.3128E+00  7.8465E-02 -1.5765E+01  1.118E+00  6.7577E+00  5.3249E+00
  5.400  2.2095E+00  7.1371E-02 -1.5940E+01  1.104E+00  7.0244E+00  5.5138E+00
  5.600  2.1070E+00  6.4048E-02 -1.6103E+01  1.089E+00  7.3027E+00  5.7040E+00
  5.800  2.0057E+00  5.6769E-02 -1.6255E+01  1.076E+00  7.5916E+00  5.8952E+00
  6.000  1.9060E+00  4.9788E-02 -1.6404E+01  1.064E+00  7.8904E+00  6.0873E+00
  6.500  1.6663E+00  3.3275E-02 -1.6795E+01  1.039E+00  8.6771E+00  6.5707E+00
  7.000  1.4380E+00  1.9885E-02 -1.7292E+01  1.021E+00  9.5151E+00  7.0579E+00
  7.500  1.2185E+00  1.1228E-02 -1.8005E+01  1.006E+00  1.0399E+01  7.5477E+00
  8.000  1.0019E+00  7.8387E-03 -1.8903E+01  9.929E-01  1.1326E+01  8.0396E+00
  8.500  7.9783E-01  6.9880E-03 -1.9591E+01  9.821E-01  1.2293E+01  8.5330E+00
  9.000  6.0575E-01  6.1875E-03 -1.9981E+01  9.733E-01  1.3297E+01  9.0276E+00
  9.500  4.2440E-01  5.2346E-03 -2.0182E+01  9.657E-01  1.4337E+01  9.5232E+00
 10.000  2.4896E-01  4.4389E-03 -2.0316E+01  9.575E-01  1.5411E+01  1.0020E+01
 11.000 -9.0411E-02  2.2808E-03 -2.0835E+01  9.419E-01  1.7657E+01  1.1014E+01
 12.000 -4.0308E-01  8.6770E-04 -1.7661E+01  9.326E-01  2.0024E+01  1.2010E+01
 13.000 -6.9324E-01  2.8117E-03 -1.8532E+01  9.275E-01  2.2508E+01  1.3007E+01
 14.000 -9.6090E-01  3.2723E-03 -1.8868E+01  9.247E-01  2.5100E+01  1.4004E+01
 15.000 -1.2086E+00  3.7436E-03 -1.9070E+01  9.241E-01  2.7797E+01  1.5003E+01
 16.000 -1.4398E+00  3.9991E-03 -1.9354E+01  9.241E-01  3.0593E+01  1.6001E+01
 17.000 -1.6539E+00  3.9985E-03 -1.9636E+01  9.250E-01  3.3485E+01  1.7000E+01
 18.000 -1.8549E+00  3.9322E-03 -1.9921E+01  9.262E-01  3.6469E+01  1.8000E+01
 19.000 -2.0424E+00  3.8593E-03 -2.0221E+01  9.276E-01  3.9541E+01  1.8999E+01
 20.000 -2.2185E+00  3.7494E-03 -2.0553E+01  9.292E-01  4.2699E+01  1.9998E+01
